TP9,AF7,AF8,TP10,Right AUX
32.227,20.996,22.949,26.367,38.086
18.555,20.508,21.484,15.137,11.719
11.23,21.484,26.367,5.859,-17.578
12.695,16.602,23.926,10.742,15.625
20.996,19.043,20.996,10.742,52.246
30.273,24.902,27.344,12.695,27.344
24.414,26.367,28.809,10.254,-0.977
16.113,26.855,23.438,9.766,-14.16
14.648,26.367,20.508,10.742,-0.488
26.855,26.855,31.738,18.555,20.02
39.062,26.855,28.32,23.438,46.387
29.297,25.391,20.02,20.508,18.066
16.602,24.902,24.414,15.137,5.859
6.348,23.438,19.043,7.812,25.391
20.996,21.484,21.484,6.348,59.082
50.781,23.926,20.996,19.043,66.895
48.828,29.785,22.949,39.551,-5.371
21.484,26.367,36.133,28.32,32.227
4.883,18.555,32.227,6.836,47.852
10.254,19.043,29.297,0.977,20.02
23.926,17.578,33.691,6.348,29.785
23.926,16.602,34.18,17.578,51.27
11.719,17.09,22.949,14.16,54.199
6.836,15.137,14.16,4.883,-11.719
14.16,17.09,20.508,8.789,-33.203
22.949,15.137,28.809,11.719,38.086
23.926,16.113,32.227,14.648,53.711
17.09,22.461,29.297,17.578,-9.766
10.742,23.926,23.926,15.137,-5.371
8.789,18.555,28.32,12.207,41.504
18.555,17.09,34.18,13.184,27.344
24.414,19.531,31.738,12.207,6.836
15.625,21.484,35.156,12.207,6.348
-0.488,23.438,33.691,12.695,49.316
0.488,24.902,24.902,13.184,62.012
17.09,21.484,24.902,16.113,-9.277
23.926,19.043,24.414,18.555,-24.902
19.531,21.973,30.762,20.996,-2.93
18.555,24.902,33.691,22.461,14.648
27.832,29.297,25.879,25.879,33.203
39.062,29.785,32.227,34.18,31.25
45.41,29.297,38.574,43.457,3.418
37.109,30.762,39.551,42.969,-7.324
20.508,32.715,39.062,32.227,27.344
15.137,33.203,36.133,31.738,52.734
23.926,25.879,35.645,30.762,24.902
34.668,18.066,30.273,25.391,35.645
19.531,11.23,32.715,20.508,116.211
1.465,5.859,39.551,22.949,108.398
-4.883,3.418,32.227,15.625,-24.414
0,2.441,38.086,8.789,-41.504
14.16,4.883,43.945,13.184,6.836
5.371,12.695,38.574,13.184,8.789
-1.465,17.578,36.621,15.137,32.715
0,13.184,33.203,6.836,100.098
7.812,7.324,28.809,7.812,89.844
22.461,9.766,30.273,19.043,41.504
21.484,13.672,34.668,19.043,53.711
16.113,13.672,27.832,8.301,38.086
16.113,10.254,14.16,6.348,49.316
22.461,9.766,20.508,5.859,12.695
39.062,12.695,26.855,10.254,-26.855
35.645,13.184,19.531,18.066,-0.977
20.996,10.742,21.484,14.16,34.668
20.02,14.16,8.789,10.254,23.438
25.879,19.043,7.812,17.578,12.207
37.109,20.996,16.602,22.461,45.898
38.574,22.461,20.996,26.855,25.879
21.973,21.484,25.391,24.414,8.301
12.207,21.484,13.672,18.555,77.148
21.484,23.926,7.324,20.02,64.453
38.086,26.855,14.16,25.879,27.832
45.898,27.344,13.184,29.297,44.434
37.598,32.227,19.043,31.25,91.309
25.391,32.715,17.09,26.855,102.539
26.367,29.297,10.254,20.02,31.25
40.527,25.391,17.578,20.996,28.809
41.992,26.855,22.461,18.555,7.324
27.832,30.273,23.438,18.066,33.691
20.996,27.832,22.949,15.625,62.5
18.066,29.297,27.832,18.555,23.926
25.391,26.855,35.645,21.484,16.602
33.691,27.344,36.133,15.625,0.488
23.438,28.809,28.32,12.695,2.441
11.23,23.926,19.043,7.324,-23.926
5.371,25.879,20.508,4.883,20.508
18.555,28.32,23.438,3.906,86.914
31.25,24.902,20.02,6.348,44.434
22.949,25.879,24.414,8.301,29.297
18.066,25.879,29.297,12.695,63.477
14.648,22.949,24.902,16.602,63.965
18.066,24.902,25.879,13.184,25.391
27.344,25.879,34.668,16.113,-4.395
22.461,24.902,46.387,17.578,43.457
13.184,23.438,42.969,15.625,69.336
6.836,21.484,43.457,16.602,33.691
15.137,21.973,55.176,16.602,25.391
32.715,18.066,56.152,21.484,62.5
30.762,16.113,51.758,23.926,76.172
20.996,20.02,55.176,26.367,5.371
19.531,22.461,57.129,29.785,-20.02
28.809,23.438,58.105,24.414,51.758
41.992,22.461,62.012,29.297,45.898
39.062,21.973,58.594,35.645,1.953
20.996,23.926,49.805,30.273,46.875
11.719,23.926,35.645,22.949,88.379
13.184,25.391,29.785,17.578,51.27
28.809,34.668,30.273,23.926,15.625
35.645,44.922,31.25,24.414,7.324
20.508,46.875,41.504,22.461,43.945
12.207,44.922,34.668,20.996,3.906
13.184,42.969,27.344,16.113,10.254
27.344,44.434,30.273,19.043,32.227
32.227,47.852,33.691,26.367,-51.27
21.973,49.316,37.598,26.367,-35.156
13.184,52.246,34.668,15.137,35.645
5.859,52.734,31.738,9.766,62.012
6.836,47.363,37.598,8.301,68.359
17.578,41.504,41.992,12.207,19.531
12.695,40.527,44.922,14.648,27.832
4.883,41.504,31.25,12.207,39.062
8.301,37.598,22.461,15.137,42.969
21.484,37.598,28.809,21.484,38.574
35.645,36.621,32.227,29.297,58.105
25.879,34.18,32.227,19.043,41.992
11.23,36.621,32.227,14.648,-53.223
15.625,39.551,32.715,16.602,18.555
24.414,41.504,37.109,15.625,129.883
28.809,40.039,33.691,19.043,53.223
22.949,34.668,29.785,19.043,5.371
14.16,27.832,31.738,22.461,41.504
8.789,23.926,21.973,17.578,42.969
17.09,22.461,25.391,10.742,88.867
32.715,23.926,18.555,9.277,58.105
24.414,30.273,17.09,9.766,-6.348
15.137,30.762,34.18,15.625,17.09
12.207,26.367,27.832,14.648,1.953
18.066,27.832,22.949,10.742,-26.855
31.25,29.297,29.297,18.066,27.344
26.367,27.344,26.367,22.949,41.016
14.16,23.926,18.066,19.531,-21.484
8.789,22.461,17.09,19.531,-25.391
12.695,24.414,22.949,15.137,-6.836
24.414,25.391,31.25,9.277,3.906
22.949,24.902,37.598,11.23,0
13.184,26.855,31.25,7.324,18.555
9.277,25.391,23.926,5.859,25.391
14.16,23.438,29.785,5.371,-18.555
28.809,20.508,31.738,12.207,6.348
28.809,19.043,28.809,18.555,-6.836
18.066,22.461,30.762,16.113,-1.953
13.184,24.414,26.855,7.812,37.598
11.23,21.973,21.484,1.953,52.734
27.344,26.367,25.879,8.301,75.195
36.133,29.297,26.367,12.207,32.715
20.02,26.855,31.25,16.602,30.762
12.695,25.879,27.832,12.695,35.645
20.508,28.809,22.461,7.324,40.039
35.156,29.785,22.949,11.23,34.668
39.551,28.32,26.367,15.137,20.02
30.273,29.785,25.879,14.16,51.27
22.461,26.855,16.602,11.719,81.055
18.066,24.902,20.02,4.395,42.48
30.273,26.367,29.297,3.418,44.434
44.922,26.367,36.133,13.672,28.32
39.062,27.832,41.016,17.09,15.137
29.785,30.273,34.18,13.672,7.324
22.461,32.715,25.879,12.207,-30.762
27.344,40.039,30.762,16.113,41.016
41.016,42.969,27.832,21.484,72.266
38.086,42.969,24.902,20.996,69.824
25.879,41.016,27.344,20.508,38.086
16.113,37.598,24.414,19.043,-20.02
23.438,40.527,21.484,18.555,5.371
42.969,37.109,26.855,18.555,25.879
34.668,33.203,36.133,17.09,18.066
16.602,37.598,32.227,17.578,33.691
18.066,36.621,20.02,14.16,34.18
27.344,32.227,15.625,18.555,-38.086
36.133,26.855,24.902,23.438,20.508
24.902,22.461,26.367,11.23,7.812
5.859,26.855,27.832,5.371,-35.645
5.859,30.273,24.414,10.742,-45.41
13.184,28.32,21.973,15.137,-48.34
26.367,33.203,23.438,20.02,19.043
34.668,41.504,31.738,21.484,3.906
24.414,40.039,35.645,18.066,0
15.137,33.203,22.949,14.16,8.301
24.414,32.715,18.066,15.137,44.922
33.691,32.227,19.531,26.855,14.648
33.691,31.738,20.996,30.762,-20.508
33.203,33.203,20.996,30.273,20.996
23.926,34.18,27.344,30.273,26.367
23.438,32.227,35.156,25.391,12.207
39.062,27.832,30.273,30.762,32.227
41.504,27.344,29.297,35.645,67.871
33.691,31.25,32.715,32.715,24.414
21.484,30.273,27.344,34.18,-24.414
13.672,26.855,23.438,28.32,-0.488
22.949,25.391,18.555,25.879,33.691
30.273,25.879,15.137,29.785,45.41
20.508,27.344,20.996,24.414,52.246
14.648,24.902,19.043,21.484,43.945
14.648,20.996,17.578,17.578,30.273
20.508,20.508,27.832,16.602,70.801
30.762,21.973,33.203,12.207,87.402
25.879,23.438,41.504,9.277,53.223
13.672,18.555,39.062,11.719,46.387
4.395,20.996,29.297,8.301,41.504
12.695,21.973,23.438,3.906,21.973
21.484,17.09,20.996,7.324,48.34
11.23,19.531,30.273,15.625,63.965
3.906,20.508,33.203,11.719,70.801
1.465,22.461,20.02,3.906,29.785
6.348,24.414,15.625,3.418,0
21.973,21.484,15.625,2.93,-27.832
15.137,18.555,17.578,0,-40.527
5.371,20.508,25.391,9.766,16.113
5.859,20.508,16.602,13.184,64.941
10.254,16.602,12.207,5.859,66.406
25.391,15.137,20.508,6.836,26.855
20.996,14.16,22.949,7.812,14.648
-1.465,13.672,17.578,-0.488,-12.695
-2.441,16.602,10.742,-8.301,-11.23
5.371,17.09,13.672,-10.254,29.297
17.578,19.531,20.02,-7.812,27.832
24.902,23.926,24.414,4.883,-4.395
12.207,27.832,29.297,10.254,42.969
2.93,29.785,25.879,2.93,52.734
1.953,30.273,23.438,1.953,5.859
14.16,31.25,29.297,7.812,69.336
26.855,31.25,38.574,11.23,65.43
15.625,31.738,45.898,14.16,20.996
5.859,31.738,43.945,17.578,81.543
13.672,27.832,46.875,19.043,101.562
23.438,23.926,41.992,20.508,33.203
32.715,27.832,37.598,23.438,8.301
21.973,28.809,41.504,18.066,5.371
9.766,23.438,30.762,13.184,-20.996
10.254,24.902,30.762,13.184,0.977
17.578,25.879,42.969,12.207,-3.906
24.902,23.438,40.527,6.836,-11.23
18.555,23.926,35.156,8.789,16.113
14.16,25.391,35.156,13.672,19.043
14.16,23.438,28.809,14.16,-4.395
16.602,21.973,20.02,15.137,-7.324
35.156,31.25,13.672,24.902,31.25
45.41,35.645,22.949,41.992,33.203
17.578,27.344,33.203,30.273,17.09
-1.953,21.484,32.715,10.742,-18.066
4.395,14.16,37.109,11.719,-20.996
8.789,10.254,44.434,8.301,43.945
0.488,7.812,53.711,3.418,85.938
-15.625,5.859,58.594,6.348,81.055
-21.973,5.371,51.27,2.441,46.387
-20.508,0.977,55.664,-4.395,16.602
-8.301,-5.859,56.152,-0.977,11.719
-3.418,-5.859,48.828,2.441,21.973
-20.996,-5.371,51.27,-5.371,42.969
-23.438,-2.441,50.293,-8.301,50.293
-15.137,3.418,48.828,-4.883,55.664
0.977,3.418,55.664,4.883,15.625
4.395,3.906,60.059,12.207,22.949
-10.254,4.883,49.805,5.371,60.059
-15.137,5.859,40.039,-0.488,4.395
-7.812,11.719,41.992,-1.953,57.617
6.348,14.648,36.133,8.789,38.574
8.789,13.672,35.156,22.461,0
0.977,15.625,38.086,20.02,68.359
0.488,14.16,34.668,17.09,48.828
3.906,13.184,37.109,18.066,39.062
16.113,14.16,29.785,23.926,27.832
20.996,17.09,27.832,22.461,33.691
12.695,20.508,30.273,22.949,50.293
6.348,19.531,18.066,23.926,7.812
3.906,24.414,17.578,17.578,40.527
18.555,30.273,20.02,17.578,57.129
31.25,29.785,22.949,25.879,21.973
24.414,26.367,21.973,28.32,36.133
21.484,22.949,13.672,24.414,23.926
19.043,20.996,12.695,16.602,65.43
26.855,18.555,12.695,12.207,117.188
38.574,18.066,18.555,21.484,49.805
27.344,13.672,24.414,25.391,-8.789
18.555,11.23,25.391,21.973,-0.488
14.648,16.113,32.715,22.461,42.48
23.926,15.137,29.785,25.879,76.172
35.156,12.695,24.902,29.785,43.457
18.555,17.09,32.227,22.949,14.16
4.883,17.09,39.062,18.555,80.078
5.859,13.184,28.32,17.09,42.969
17.09,12.695,21.973,15.137,15.137
24.902,9.766,26.855,15.625,34.668
24.902,7.812,24.902,17.578,49.316
16.602,4.883,21.973,13.672,33.691
4.395,0,20.996,8.301,32.715
15.137,5.859,17.578,8.301,40.039
38.574,9.766,17.578,9.766,-2.93
32.715,11.719,20.02,14.648,-18.066
17.578,16.602,23.438,19.531,26.855
15.625,19.043,22.949,19.531,68.359
21.973,19.043,27.344,12.695,39.062
31.25,21.484,30.762,11.719,16.113
34.18,26.855,32.715,20.508,-20.02
24.902,28.809,36.133,25.391,-26.855
15.137,22.949,23.926,20.508,2.93
17.578,20.02,23.438,16.602,-5.371
33.203,22.461,34.18,16.602,-2.93
41.992,24.902,38.086,24.902,17.09
29.785,26.855,32.715,29.297,39.062
16.113,27.344,20.508,22.949,30.762
13.184,24.902,19.531,18.555,29.785
28.32,23.438,19.043,18.066,27.344
34.18,22.949,20.996,18.555,43.457
24.414,21.484,28.32,19.531,49.316
16.602,20.508,24.902,16.602,31.25
11.719,20.996,22.461,8.789,-30.273
22.461,21.973,24.414,9.766,-62.988
34.18,22.461,35.645,19.531,-11.719
19.531,20.508,37.109,16.113,-17.578
3.418,20.996,29.297,15.137,-22.949
3.418,23.926,30.762,14.648,33.691
18.555,22.461,25.391,12.695,39.062
23.926,19.043,27.832,23.926,36.621
14.648,20.508,40.039,20.02,60.059
6.348,20.996,34.668,14.648,76.66
-0.488,18.555,24.414,12.207,6.348
11.719,22.461,23.438,11.719,-5.371
28.809,25.879,28.809,19.043,46.387
20.508,24.902,37.109,20.996,41.504
9.277,23.438,29.297,17.09,-25.391
1.465,21.973,22.461,9.277,-8.301
5.859,20.996,24.414,1.953,47.363
18.555,15.137,31.738,7.812,40.527
22.949,14.16,34.18,7.812,39.062
13.184,16.602,28.809,8.301,31.25
-3.906,17.09,29.297,3.906,102.539
-1.465,15.137,30.762,-1.953,68.359
19.043,13.672,24.902,0.977,-16.113
19.043,15.625,28.32,-2.441,12.695
1.465,13.672,35.156,-0.488,37.598
-6.348,17.578,25.879,-3.418,46.875
0,19.531,25.391,-5.859,35.156
16.602,19.043,34.668,-4.395,10.254
18.066,21.484,38.574,-1.953,7.324
2.441,20.02,39.551,-2.441,6.348
-7.812,22.461,43.945,-10.742,9.277
-12.207,21.484,51.27,-15.625,55.664
3.906,20.02,42.48,-12.207,20.508
20.996,25.391,47.852,-6.836,-5.859
-5.859,23.438,60.547,-21.484,11.719
-29.785,20.02,54.688,-41.992,-0.488
-30.273,24.414,56.641,-47.852,37.109
-30.762,21.484,56.152,-47.852,79.59
-30.273,20.508,58.105,-46.875,43.457
-45.41,23.438,59.57,-56.152,46.387
-61.035,24.414,51.27,-62.5,47.852
-72.266,23.438,54.199,-68.848,21.484
-75.195,21.484,63.965,-74.707,37.109
-66.406,19.043,69.336,-68.848,22.461
-73.242,19.531,71.777,-79.59,31.738
-92.285,16.113,67.383,-93.75,21.484
-94.238,12.695,63.477,-92.773,16.113
-80.078,19.531,57.129,-96.191,45.41
-70.801,20.996,61.523,-96.191,27.344
-73.73,16.113,73.73,-85.938,22.949
-76.66,14.648,68.848,-70.801,62.5
-83.984,16.113,60.059,-77.148,72.266
-74.707,19.043,48.828,-86.426,31.738
-54.688,21.484,46.387,-73.73,-15.625
-56.641,22.461,53.223,-63.965,-19.043
-61.523,28.32,51.758,-65.918,31.25
-63.965,29.297,52.734,-70.312,18.066
-51.27,26.855,50.293,-62.012,39.551
-26.855,26.855,39.551,-56.641,24.902
-30.273,24.902,41.992,-52.734,-10.254
-41.016,22.949,44.434,-42.969,61.035
-46.875,17.578,36.133,-42.48,67.871
-36.621,15.625,29.785,-39.062,27.832
-11.23,17.578,33.203,-32.715,3.418
-4.395,20.02,33.691,-22.461,-20.508
-11.23,17.578,27.344,-15.137,35.645
-10.742,15.625,27.344,-12.207,24.902
0.977,20.996,23.926,-3.418,30.273
16.113,21.973,17.578,4.883,61.035
29.785,22.461,25.391,13.184,40.527
27.344,19.531,24.414,19.531,56.152
26.367,16.113,17.578,19.531,55.176
33.203,24.414,28.809,27.344,46.875
49.316,29.297,21.484,38.574,37.109
62.988,28.809,18.066,42.969,26.367
57.617,30.762,15.137,49.805,9.277
49.805,28.809,7.324,48.34,52.246
50.293,30.273,6.348,48.34,67.383
61.523,32.227,1.465,56.152,30.762
73.73,30.762,6.348,60.547,57.617
69.336,27.344,10.742,62.988,58.105
60.059,22.461,7.324,62.988,21.484
53.223,22.461,1.953,54.199,0.488
58.594,27.344,-2.441,49.805,11.23
67.871,30.762,0,58.594,21.973
62.012,29.297,5.371,59.082,81.543
59.082,27.344,-2.93,56.152,91.797
54.688,24.902,-7.324,53.223,29.785
61.035,20.508,-7.324,51.758,26.855
72.754,17.09,-6.836,58.594,40.039
66.895,18.555,-5.859,54.688,-1.953
62.012,24.902,-8.789,55.176,67.871
51.758,27.344,-10.254,55.176,56.152
54.199,28.32,-6.836,54.199,24.414
75.684,34.668,-3.418,64.453,61.035
73.73,37.598,4.883,66.406,38.574
60.547,33.203,12.207,66.406,39.062
60.059,34.18,10.742,69.336,34.18
69.824,36.133,7.324,74.219,22.949
83.984,32.227,14.16,76.66,29.785
77.637,26.855,23.926,72.754,-8.301
64.453,23.926,16.602,68.848,3.418
56.641,24.414,3.906,65.918,49.316
59.57,23.438,10.254,68.359,78.125
74.219,22.949,23.926,70.801,86.426
80.078,22.949,27.344,73.73,80.566
64.453,20.02,17.578,69.824,62.012
49.316,19.531,5.859,60.547,64.941
49.805,22.949,6.348,55.176,33.203
62.5,25.391,9.766,49.316,30.762
69.824,26.367,18.555,50.781,24.414
58.594,26.367,22.461,53.711,-7.812
49.805,26.855,17.09,45.41,30.273
50.293,25.879,19.043,45.41,27.344
64.941,25.879,20.996,44.922,-10.742
68.359,26.855,29.785,40.039,5.371
58.594,22.949,31.25,42.969,19.043
46.387,21.973,26.367,41.992,30.762
38.086,21.973,25.391,34.18,12.695
51.27,19.531,22.461,35.645,38.574
62.988,20.996,29.785,43.945,66.895
49.805,24.902,31.25,47.852,37.109
33.691,24.902,26.855,41.992,29.785
30.273,20.996,21.484,35.156,74.707
40.527,20.508,23.438,37.109,83.496
49.316,22.949,36.621,42.969,14.648
39.551,21.973,33.691,44.922,-11.719
28.32,25.391,28.32,39.551,33.691
29.297,24.902,33.691,40.039,63.477
34.668,16.602,31.738,39.062,-3.906
51.758,17.578,32.715,41.504,-28.32
51.27,17.09,39.551,37.109,-5.371
31.25,15.137,33.691,32.227,3.906
23.926,17.09,24.902,31.25,8.789
30.273,17.09,26.855,29.785,-24.414
41.016,17.578,41.016,31.25,6.348
35.156,19.531,40.527,30.762,-14.16
33.691,20.996,27.832,31.25,6.836
28.32,24.414,18.066,25.391,44.434
22.461,24.902,17.578,22.461,1.953
38.574,20.508,24.414,29.785,-27.832
41.992,19.043,36.133,34.668,66.895
29.785,16.113,38.086,37.598,83.008
19.531,14.648,26.855,35.645,-1.465
24.902,17.578,25.391,32.715,39.551
40.039,18.555,35.645,31.25,17.09
41.016,23.438,41.016,34.668,-4.883
30.762,28.809,39.551,36.621,17.09
25.391,25.879,39.551,31.25,-17.578
29.785,22.461,31.25,27.832,-28.32
46.875,24.902,28.32,28.32,18.555
50.293,25.879,34.18,32.227,35.645
33.691,20.996,39.062,32.227,56.152
29.297,20.508,34.668,22.461,12.695
22.461,20.02,26.367,18.066,0.977
26.367,21.484,28.32,21.973,66.895
35.156,26.367,35.645,21.973,12.695
24.902,30.762,37.109,20.508,0
10.254,33.691,34.18,15.625,4.395
3.418,29.297,34.18,11.719,14.648
16.113,27.832,30.273,15.625,46.387
30.762,35.645,37.109,24.414,-3.906
21.973,40.527,44.434,24.414,30.762
17.578,39.062,37.598,19.043,84.473
17.09,35.645,28.809,19.531,30.762
18.066,33.691,32.715,14.16,46.387
30.762,34.18,39.062,10.742,38.574
26.367,36.133,39.062,14.648,4.395
13.672,36.133,30.762,9.766,34.18
13.672,32.715,15.625,8.789,37.109
20.508,29.297,13.672,14.648,-12.695
28.32,29.785,19.043,3.906,20.996
23.438,32.715,30.762,-4.395,41.016
13.672,31.25,31.25,6.348,-17.09
11.719,31.25,22.461,9.277,3.418
19.531,35.645,19.043,4.883,25.391
34.18,35.156,25.879,10.254,26.367
36.621,34.668,33.203,18.555,29.297
20.508,34.18,31.25,17.578,40.527
18.555,29.785,24.414,12.207,50.293
30.762,30.762,13.184,16.602,37.109
43.457,36.133,14.16,16.113,69.824
32.715,34.668,25.391,14.16,9.277
13.184,32.227,24.414,17.09,-14.16
12.207,35.645,22.461,17.09,66.406
10.254,34.668,21.484,20.508,40.039
17.09,29.785,23.438,25.391,61.523
29.785,26.367,32.715,25.391,64.453
17.578,29.297,36.621,24.902,23.438
2.441,35.156,31.738,29.785,14.648
4.395,38.086,26.855,28.32,7.324
24.414,34.18,34.668,28.32,55.176
37.598,33.691,46.875,35.645,70.801
28.809,38.574,46.875,37.109,90.82
19.531,35.645,40.039,39.551,31.25
19.531,33.203,37.109,32.227,-7.812
32.227,36.133,28.32,25.879,29.297
35.645,36.621,33.203,31.738,-12.695
20.996,34.18,37.109,29.297,-37.598
20.508,37.109,34.668,25.879,63.965
20.996,37.598,42.48,22.461,112.793
30.273,34.18,35.645,19.043,92.285
47.852,38.086,34.668,25.879,79.59
35.645,42.969,42.48,30.762,53.223
25.879,41.992,37.109,25.391,-6.836
22.461,41.992,29.297,18.555,-17.09
21.973,40.527,30.273,16.113,33.203
37.598,39.062,35.156,19.531,-28.809
25.879,35.156,39.062,20.996,-24.414
9.766,32.227,41.016,20.02,45.898
6.348,30.273,37.598,21.484,83.496
9.766,25.879,37.109,14.16,18.066
17.578,19.531,43.945,6.836,-45.41
11.719,15.625,52.246,8.789,-16.602
-0.977,22.461,43.457,13.184,18.555
-9.277,27.832,35.156,17.09,-32.715
-0.488,29.297,32.227,11.719,-75.195
14.648,33.203,36.133,12.207,-56.641
8.789,31.738,44.434,20.508,-39.062
5.859,27.832,40.527,22.949,-12.695
5.859,22.949,30.273,16.602,28.809
4.883,21.484,23.926,19.531,21.973
24.414,25.879,30.273,31.25,0
34.668,26.855,34.668,27.344,16.602
29.785,28.809,29.785,24.902,62.988
22.461,31.738,25.879,26.855,65.918
26.855,30.273,21.973,18.555,41.016
45.898,32.227,16.602,18.066,23.926
49.316,31.738,23.438,24.414,22.461
37.598,27.832,29.297,20.508,98.145
30.273,25.879,22.949,17.09,73.242
32.227,28.809,17.09,16.602,3.906
45.41,31.738,20.02,13.184,-7.324
47.852,28.32,21.484,20.996,-12.207
37.598,27.344,14.16,26.367,48.34
28.32,30.762,15.625,20.508,113.281
27.832,32.715,15.137,12.695,35.156
42.48,31.25,15.625,13.672,51.758
48.34,30.762,26.367,15.625,114.746
29.785,30.762,27.832,13.184,83.008
17.578,28.32,25.391,11.23,75.195
13.672,27.832,30.762,9.766,40.527
20.996,29.785,27.832,6.836,27.344
32.227,29.297,27.832,12.207,74.707
19.531,26.855,27.832,20.02,49.805
15.137,24.902,24.414,20.508,42.48
15.625,23.438,22.461,15.137,6.348
17.09,27.832,20.508,12.207,-57.129
24.902,28.32,27.832,13.184,-37.109
20.02,27.832,29.785,17.578,32.715
15.137,29.297,19.043,14.648,25.879
10.254,26.367,20.02,7.324,3.418
14.16,25.391,15.625,5.859,44.434
28.809,25.391,17.09,7.812,63.965
27.344,23.926,23.926,10.742,10.254
