TP9,AF7,AF8,TP10,Right AUX
41.016,25.391,-85.938,1.465,40.527
39.062,21.484,179.199,8.301,28.32
28.809,21.973,482.91,9.766,62.5
14.648,24.414,350.098,1.465,110.352
11.719,19.531,-100.098,-0.977,67.383
21.484,17.578,-193.848,-0.488,40.039
26.367,16.602,41.992,4.395,36.133
25.391,13.184,146.973,6.836,-29.297
9.766,20.996,37.598,4.883,-22.949
-12.695,25.879,-210.449,-0.488,-13.184
-16.602,21.484,-222.656,-0.488,-12.207
-6.836,21.973,-43.457,1.465,23.926
-2.93,20.508,165.527,1.953,0.488
-20.02,14.648,222.656,0,14.16
-35.645,11.23,-218.262,0.488,31.738
-34.18,14.648,-389.648,6.348,42.48
-18.555,19.043,-174.805,3.418,53.711
-3.418,18.066,4.883,4.883,48.828
-26.855,17.09,166.016,4.883,46.387
-49.316,21.973,-277.344,-3.906,-11.23
-39.062,22.461,-493.652,-5.371,-11.719
-25.391,21.973,-163.086,-4.883,34.18
-27.832,19.531,-49.316,-8.789,16.113
-39.062,18.066,106.934,-6.836,18.066
-46.875,19.043,-34.18,-3.906,41.016
-51.758,17.578,-319.336,-2.441,19.531
-35.645,20.02,-233.887,0.488,0.977
-17.09,24.902,48.34,-3.418,4.395
-18.555,20.508,166.992,-0.488,14.16
-30.273,18.555,-167.969,4.395,44.434
-28.32,22.461,-380.859,-0.977,77.637
-21.484,19.531,-337.891,-1.953,30.273
-10.742,17.09,-211.426,0,-5.371
0,20.508,65.43,3.906,4.395
-7.812,18.555,45.898,8.301,41.504
-18.555,13.672,-246.582,9.277,64.941
-11.23,18.066,-211.426,12.207,36.133
-0.977,20.996,75.195,19.043,85.449
-2.441,17.09,217.285,21.484,58.105
-1.953,18.555,43.945,27.344,72.754
-8.301,20.02,-303.711,25.391,68.359
-3.418,16.602,-308.105,19.043,9.766
15.625,16.602,-52.246,30.762,-15.137
22.949,18.555,93.262,34.18,5.859
11.23,17.09,-78.613,24.414,42.969
-4.395,16.113,-400.879,17.578,24.902
2.441,18.555,-214.844,13.184,39.551
17.09,19.531,-45.41,11.23,11.23
25.391,18.066,28.809,13.184,-5.859
25.391,18.066,146.973,14.648,-12.207
23.926,20.508,-118.652,9.766,9.766
24.414,21.484,-183.594,9.766,20.508
28.32,20.508,103.516,14.16,88.867
32.227,20.996,316.406,13.184,62.988
31.738,28.32,218.75,7.812,39.062
20.02,29.297,-251.465,3.418,56.152
20.02,22.949,-300.293,0.977,51.758
34.668,19.043,-20.996,4.395,46.387
39.551,20.508,74.707,7.812,13.672
31.738,21.484,229.98,6.836,13.184
19.043,20.996,18.555,6.836,14.16
20.02,25.391,-119.141,7.324,33.691
29.297,28.809,19.531,5.859,-4.883
20.996,21.484,325.684,7.324,24.902
18.066,19.043,370.117,9.766,20.508
15.137,17.578,-9.277,9.277,-9.766
6.836,15.625,-112.305,6.348,64.453
26.855,20.02,-11.23,8.301,74.707
50.293,22.461,152.344,9.766,0.488
42.48,23.438,354.492,5.859,0
21.484,21.484,121.582,8.301,7.812
27.344,21.973,-103.027,11.719,2.441
42.48,24.414,30.273,16.602,4.883
52.246,22.949,185.059,19.531,20.996
44.434,25.391,395.508,21.973,50.293
28.32,25.879,227.051,18.555,9.277
23.438,23.438,-68.848,14.648,-4.883
39.062,28.32,99.609,19.043,44.434
50.781,28.809,349.121,19.531,7.812
45.898,24.414,391.113,22.461,0
30.273,25.879,112.305,20.996,22.461
20.508,28.809,-41.992,16.113,65.43
31.738,31.738,140.625,13.184,28.32
40.039,29.297,200.684,14.16,-37.109
42.48,24.414,313.965,16.602,4.395
28.809,23.926,375,18.066,25.879
26.367,28.809,70.801,12.695,26.855
34.18,30.273,30.273,7.324,-1.953
33.691,25.879,382.812,11.23,32.715
30.762,23.926,600.098,14.16,38.086
22.461,24.414,368.652,11.719,10.742
15.625,23.438,-101.562,2.93,-5.371
26.367,25.391,-138.672,-0.488,-53.223
43.457,26.367,299.805,-1.953,23.926
40.039,27.832,619.141,0,102.051
21.484,27.832,490.234,0,87.402
21.484,28.32,32.715,-2.93,20.02
30.273,29.785,38.574,-1.953,19.531
33.203,26.855,198.73,-6.348,25.391
34.668,24.414,289.062,-3.418,14.648
22.949,24.414,383.789,-2.441,7.324
15.137,25.879,38.574,-5.371,4.395
25.391,29.297,-41.504,0.488,18.555
36.621,32.227,163.574,-0.488,21.973
45.41,34.668,298.828,-0.977,60.059
35.645,33.203,417.969,1.465,49.805
18.555,28.32,194.336,2.441,43.945
22.949,24.902,3.906,0.488,-0.488
37.598,23.438,182.617,0,-7.324
47.363,27.832,486.816,6.348,69.336
40.527,28.32,494.141,11.23,68.359
32.715,30.273,107.91,7.324,49.316
36.133,32.715,-86.426,5.859,30.273
39.062,27.832,103.027,7.324,33.203
42.969,25.879,383.789,4.395,67.871
39.551,29.785,396.973,7.324,109.375
28.809,29.297,8.789,7.812,104.004
26.367,28.809,-167.48,5.859,64.453
39.551,27.344,94.238,8.789,27.832
51.27,29.785,363.281,14.16,35.156
41.016,34.18,481.445,16.602,91.797
32.227,28.809,149.902,12.695,35.156
33.691,28.809,-133.789,6.348,20.996
50.293,28.809,1.953,4.883,-0.977
60.059,27.344,208.984,7.324,-61.035
50.781,25.879,393.555,6.348,11.23
40.039,23.438,176.27,4.395,27.344
30.762,21.973,-280.762,5.371,-57.129
41.016,25.879,-150.879,7.812,-10.742
49.805,27.832,252.441,4.883,40.527
44.922,29.785,381.348,1.465,22.949
33.203,32.227,165.039,-1.953,15.625
25.879,32.715,-75.684,-2.441,15.137
27.344,27.344,11.23,0,13.672
39.551,23.926,220.703,5.371,33.203
43.457,27.344,350.586,11.23,20.02
30.762,25.879,207.031,10.254,4.395
36.133,28.32,-151.367,8.301,-1.465
41.016,27.832,-158.691,1.953,-42.48
57.617,28.32,35.645,4.883,-21.973
56.152,30.762,-22.949,10.742,-0.977
33.691,28.809,-110.352,6.836,-31.738
22.949,26.855,-11.719,5.371,31.738
18.555,22.949,122.559,5.859,110.352
33.691,24.414,190.43,4.395,43.457
32.227,26.367,305.664,8.301,39.062
16.113,22.949,300.293,7.324,75.684
10.254,23.926,-62.012,2.93,54.199
14.16,26.855,-193.359,2.441,20.996
29.297,25.879,33.691,9.277,36.133
41.504,25.391,263.184,12.207,33.691
29.297,25.879,115.234,5.371,9.766
7.812,25.391,-222.168,2.441,34.668
12.207,26.855,-196.777,1.465,33.203
29.785,27.344,40.527,3.906,40.039
35.645,30.273,225.586,11.23,22.461
35.156,33.203,284.18,14.16,44.434
31.738,32.715,-38.574,10.254,52.734
32.715,31.25,-253.418,5.859,2.93
34.668,26.855,-15.137,11.23,45.898
36.621,28.32,97.168,13.672,37.109
34.668,31.738,166.504,14.648,-22.461
29.297,28.809,32.715,11.23,-34.668
32.227,26.367,-226.562,6.348,27.344
37.598,28.809,-20.02,12.207,37.598
50.781,33.691,179.688,15.625,20.508
45.41,30.762,198.242,9.766,-47.852
28.32,25.391,144.531,9.277,-88.867
28.32,28.32,-31.25,12.207,-27.832
34.668,26.855,112.305,9.766,-17.09
35.156,27.344,431.641,12.695,20.02
23.926,30.762,532.715,17.578,64.453
8.789,30.273,253.418,14.648,53.711
9.277,30.273,-59.57,8.301,59.57
24.902,29.297,18.555,10.254,23.926
27.832,31.738,202.637,14.16,18.555
17.09,33.203,354.492,17.09,39.551
3.906,28.32,379.883,17.09,70.312
-6.348,31.738,63.965,16.113,54.688
3.418,32.715,138.184,18.066,25.879
18.555,28.809,338.379,16.113,14.648
4.395,31.738,438.477,19.043,0
-10.254,35.645,415.527,19.043,43.945
-9.766,34.668,94.727,12.695,55.664
-13.672,31.738,82.52,13.184,4.883
-7.324,31.25,314.453,18.555,-44.922
-1.465,29.785,513.184,14.648,-38.086
-18.555,29.297,351.562,10.742,-2.93
-26.855,32.227,11.23,9.766,74.219
-17.09,31.25,117.676,9.277,70.312
-2.441,32.227,441.406,10.254,35.645
0.488,34.18,484.375,11.23,51.758
-18.066,30.762,491.699,9.766,52.734
-35.156,26.855,295.898,8.301,39.062
-21.484,26.367,195.312,9.766,10.254
-6.348,22.461,437.988,10.742,16.602
-11.719,20.996,638.184,16.602,33.691
-28.32,24.414,563.965,19.043,2.441
-32.715,23.926,188.965,12.207,-33.203
-21.484,27.344,53.711,11.719,17.09
-3.418,27.832,301.27,10.254,66.406
5.859,25.879,610.84,13.672,40.527
0,27.344,667.48,19.531,55.176
-13.184,24.902,313.477,17.578,71.777
-9.766,25.879,146.484,19.043,36.621
4.883,29.785,442.871,18.555,45.41
3.418,31.738,490.234,15.137,21.484
0.977,29.785,471.191,20.996,6.836
2.441,27.832,412.598,27.344,56.641
1.953,23.926,165.039,20.508,26.367
6.836,23.438,385.254,24.902,41.504
21.973,29.297,565.918,32.715,77.148
16.113,32.715,515.137,29.297,28.809
13.184,37.109,341.309,36.621,-8.301
13.184,38.086,125,44.434,-0.488
-2.441,28.809,283.203,33.691,-7.324
-1.465,23.438,511.23,20.508,5.371
2.441,26.855,531.25,25.879,26.855
-9.766,26.367,335.449,22.949,16.113
-11.23,29.297,94.727,11.719,29.297
-1.465,32.227,219.238,14.16,32.227
4.883,28.32,409.18,19.531,41.992
6.836,29.785,451.172,21.973,26.367
0.977,33.203,201.66,26.367,-10.254
5.371,31.738,-119.629,23.438,-21.973
16.113,22.949,157.715,25.391,9.766
22.949,23.438,380.859,30.762,33.691
21.973,31.738,323.242,23.926,32.227
14.16,32.715,318.848,24.414,45.898
6.836,29.785,82.031,24.902,27.832
15.137,30.762,58.105,21.973,-4.395
28.809,35.645,281.25,24.414,-5.859
33.691,33.203,452.148,25.879,57.617
21.484,28.32,332.031,21.973,61.523
8.789,25.879,-117.676,20.508,-41.992
14.648,24.902,-186.035,19.043,-9.277
25.391,23.926,73.242,18.066,0
22.949,23.926,166.992,20.996,-35.645
17.578,29.785,267.578,17.578,65.43
13.184,33.203,96.191,17.578,78.613
16.602,34.668,-106.934,21.484,-24.902
26.367,32.715,116.699,23.438,-41.016
28.32,29.785,290.039,19.531,-55.664
12.207,30.273,229.004,15.137,-41.992
-0.488,28.809,-98.145,12.695,-15.625
8.301,30.273,-208.008,13.672,-4.883
19.043,29.297,14.648,13.672,47.363
21.973,26.367,150.879,12.695,23.438
9.766,31.25,160.645,12.695,-20.508
0.977,30.762,-32.715,17.578,28.32
1.953,26.855,-205.078,15.137,58.594
4.883,26.855,50.781,11.719,61.035
16.602,26.855,149.902,16.113,75.195
13.184,27.344,2.93,16.113,24.902
2.441,29.785,-85.938,14.648,1.953
8.789,30.762,-200.684,13.672,31.25
14.648,29.785,13.184,11.719,48.828
23.926,30.273,253.418,12.695,22.461
25.391,27.344,236.328,16.113,9.766
8.301,31.738,-127.441,15.625,29.297
5.371,36.133,-472.656,19.043,8.789
20.996,34.18,-125.977,19.043,28.32
32.715,35.156,158.691,18.066,28.809
21.973,34.668,75.684,17.578,4.883
16.113,32.227,76.172,15.137,31.738
18.555,29.297,-147.461,16.113,9.766
10.742,31.25,-69.336,13.184,-12.207
20.02,34.18,233.887,9.766,23.438
27.344,32.227,325.195,17.09,50.293
8.789,25.391,117.188,16.602,64.941
8.301,28.809,-218.75,10.742,53.711
22.461,33.691,-252.441,17.09,-16.602
29.785,34.668,44.434,22.461,37.598
32.715,34.668,118.652,28.32,34.18
30.762,32.715,63.477,31.738,-26.855
23.926,33.203,-96.191,28.809,55.176
28.32,33.203,-28.809,28.32,75.195
40.039,34.18,250,35.156,27.832
41.992,38.574,329.59,35.645,-8.301
40.039,36.621,214.844,36.133,14.16
31.738,30.762,-102.051,38.574,30.762
36.621,35.156,-65.43,36.133,61.523
48.828,37.598,193.848,34.668,37.598
42.969,35.156,292.48,33.691,35.156
24.414,35.645,178.711,29.297,100.586
10.742,35.645,-89.355,23.926,54.688
21.973,33.691,-86.914,25.879,12.207
37.598,35.156,204.59,25.391,24.902
31.738,36.133,393.066,24.414,41.016
15.625,34.18,258.789,18.555,46.875
8.301,30.273,-61.035,13.184,56.641
17.578,30.273,-77.637,12.207,39.062
28.32,34.18,290.039,18.066,77.148
33.691,32.227,306.641,23.926,57.617
26.367,29.785,199.219,22.949,31.25
14.16,29.297,24.902,25.879,58.594
20.996,25.391,-128.418,26.367,74.707
36.133,26.367,266.602,31.738,42.48
41.992,34.668,333.984,32.227,6.348
37.598,34.18,217.773,24.902,34.18
20.996,28.32,161.621,20.996,3.906
20.02,32.227,41.992,19.531,42.969
28.32,36.133,276.855,25.391,100.586
26.855,32.715,492.676,22.949,75.684
21.484,32.227,342.285,17.09,4.883
19.043,33.203,105.469,19.531,-7.812
19.531,34.668,-25.879,20.508,8.789
30.273,36.621,100.586,20.508,45.41
40.527,35.645,341.309,23.438,79.102
28.32,35.156,450.195,21.973,44.434
12.207,31.738,268.066,18.066,14.648
18.066,32.227,-26.367,17.09,4.883
26.855,36.133,145.02,18.066,10.742
27.832,34.18,313.965,17.09,-20.508
28.809,33.691,250,19.531,-40.527
20.02,36.133,222.168,20.996,-21.973
23.926,37.109,0,20.02,-37.598
31.25,34.668,41.992,19.043,-80.078
34.668,32.227,349.121,18.066,-33.203
37.598,33.691,373.047,20.02,-12.695
15.625,32.227,137.695,22.949,-39.062
11.23,33.691,-20.508,19.043,11.23
32.715,35.156,99.609,17.578,16.113
35.156,30.762,388.184,22.949,35.156
22.461,28.809,291.992,23.438,31.25
10.254,25.879,147.949,22.461,8.789
11.719,27.344,51.27,20.508,25.391
22.949,30.273,51.27,18.555,56.641
35.156,26.855,306.641,19.043,57.617
34.18,25.391,421.387,24.414,36.133
24.414,26.855,266.113,19.043,17.09
12.207,25.879,-168.457,14.16,2.93
10.742,27.344,-240.723,14.648,36.621
28.809,29.785,138.672,20.996,25.879
33.203,28.32,194.336,20.996,-10.742
25.879,29.297,109.375,19.531,-10.254
18.066,35.156,32.227,16.602,-23.926
17.578,39.551,-62.988,9.766,-11.719
33.691,38.086,228.516,15.137,28.809
38.574,34.18,424.805,20.996,39.062
22.461,33.691,289.551,24.902,23.438
18.555,32.715,-3.418,23.438,51.758
19.531,30.273,-178.711,17.578,62.5
30.762,32.715,-47.852,16.602,-18.555
44.922,38.574,71.289,20.508,-33.203
27.344,34.18,62.012,20.508,19.043
14.16,30.762,25.391,16.602,16.113
17.09,34.18,-171.387,17.09,9.766
33.203,32.227,24.414,22.949,14.648
45.41,29.297,352.051,25.879,39.062
22.461,27.832,277.344,25.879,11.23
5.859,30.762,9.766,21.973,33.691
6.348,35.645,-219.238,17.09,56.641
10.254,32.227,-63.965,15.625,8.789
19.531,33.691,204.59,20.508,27.832
8.301,35.156,96.68,20.996,-2.441
-3.418,35.156,-172.363,13.672,8.301
0.977,40.527,-385.742,13.184,-17.578
9.277,45.41,-84.961,12.695,4.395
15.137,48.828,225.586,17.09,77.637
4.883,52.246,21.484,17.578,42.969
-12.695,51.758,-131.348,9.766,37.109
-24.414,46.875,-326.172,3.906,22.949
-22.949,43.457,-167.48,4.883,30.762
-4.395,45.898,186.035,7.324,90.82
-6.348,49.316,193.848,9.766,64.453
-22.949,50.293,-58.594,9.277,0.977
-29.297,50.781,-469.727,3.906,1.465
-30.273,49.316,-421.387,8.301,2.93
-12.695,49.316,-15.625,7.324,-19.531
-7.324,52.734,88.867,5.371,-32.715
-31.738,49.316,-23.926,7.812,11.719
-36.621,43.945,-312.5,2.93,20.508
-30.273,42.969,-315.918,6.348,41.016
-20.02,43.457,32.715,15.625,68.848
-13.672,43.457,-10.742,15.625,43.945
-24.902,43.457,-269.531,16.113,10.742
-20.996,41.504,-381.836,17.09,-11.23
-13.184,37.598,-301.758,18.555,53.223
-16.113,36.621,-62.5,28.32,77.637
-9.766,37.598,-87.891,30.273,39.551
-12.695,37.598,-189.453,24.902,28.32
-18.066,34.668,-237.305,21.973,20.02
-9.277,30.762,-295.41,18.555,38.086
9.766,36.133,-56.152,23.926,25.879
11.23,38.086,148.926,23.926,35.156
0.488,34.668,67.871,22.461,76.172
-12.695,36.621,-256.348,21.973,68.359
-14.648,34.18,-480.957,22.461,-7.324
-1.465,30.762,-135.254,24.902,71.289
6.836,33.203,122.559,23.438,115.723
-4.883,35.156,-193.359,29.297,-50.293
-17.578,35.645,-479.98,31.25,-43.945
-19.531,31.25,-428.223,26.855,46.875
-3.906,31.738,-120.117,27.832,37.109
-0.488,34.18,79.59,26.367,68.848
-20.02,33.691,40.039,25.391,101.074
-27.832,32.227,-182.617,23.926,91.797
-21.973,32.227,-494.629,16.113,14.16
-6.348,34.668,-284.18,19.531,9.766
6.348,33.203,-53.223,24.414,23.438
1.953,34.18,-101.562,20.508,-12.207
-9.277,33.203,-236.328,18.066,14.16
-13.672,28.32,-533.203,14.648,55.664
-1.953,32.227,-454.59,18.066,31.738
18.555,37.109,-88.867,24.902,3.418
23.438,37.109,-175.781,27.344,39.062
3.906,33.203,-412.109,21.484,-2.441
-10.254,30.273,-340.332,19.531,-23.438
4.395,33.203,-149.414,20.02,29.785
18.555,34.18,88.867,19.043,28.32
14.648,30.273,113.77,19.043,14.648
7.324,29.785,-126.953,16.602,-3.418
3.418,29.785,-418.945,12.695,12.695
4.395,29.785,-328.125,12.695,53.711
19.531,32.227,-80.566,16.113,69.336
21.973,34.18,-130.371,18.555,32.227
5.371,40.527,-205.566,18.555,35.156
-5.859,40.527,-365.234,13.184,27.832
12.695,33.203,-421.387,14.648,0
29.785,26.367,-114.746,18.066,23.438
26.855,31.25,-9.277,19.531,8.789
12.695,33.691,-147.949,18.555,5.371
0,26.367,-365.723,16.113,35.645
18.066,29.297,-419.434,17.09,53.223
32.715,36.133,-153.809,30.273,13.184
27.832,35.645,19.043,34.668,9.277
24.414,34.18,-204.102,30.273,33.203
20.996,35.645,-534.668,29.785,54.199
38.574,36.621,-492.676,31.25,84.961
41.992,32.227,-98.145,27.344,67.383
28.32,30.762,-73.242,29.785,33.203
19.043,34.18,-341.797,32.227,13.672
7.812,32.715,-378.418,25.879,33.691
22.949,30.762,-503.906,26.367,28.32
39.551,33.203,-265.137,29.297,-2.441
40.039,37.109,38.574,26.367,18.066
32.227,36.621,-32.715,24.902,54.199
26.855,35.156,-321.777,23.438,46.387
26.855,35.156,-629.395,25.879,32.715
39.062,33.203,-382.324,31.25,33.203
50.293,32.227,-30.762,30.273,65.43
39.062,31.25,-221.191,29.297,64.941
20.508,29.785,-395.508,22.949,9.277
12.207,26.855,-447.266,23.438,15.625
25.879,27.344,-257.812,20.996,13.672
32.715,28.32,-33.691,14.648,-10.742
20.996,29.785,-57.617,14.648,-23.438
13.672,32.227,-346.191,13.672,-13.184
10.254,33.203,-591.309,15.137,21.484
25.879,31.738,-312.5,19.043,35.645
42.969,35.156,-124.023,20.996,0.488
35.645,33.691,-104.004,24.414,3.906
19.043,25.391,-201.172,22.949,16.602
14.16,27.832,-476.074,15.137,-15.137
23.438,29.785,-320.312,14.648,37.109
36.133,29.297,11.719,20.02,62.5
37.109,29.785,1.465,23.438,41.016
30.273,25.879,-222.656,24.902,3.906
26.855,27.344,-447.754,20.508,0
36.133,33.203,-343.262,19.043,48.34
51.27,37.109,-20.508,23.438,37.598
52.734,34.18,47.363,22.949,39.062
32.715,28.809,-227.539,18.066,52.246
16.113,30.273,-549.316,19.043,12.207
27.344,29.785,-485.352,22.461,-2.441
41.504,29.785,1.465,26.367,19.043
33.203,33.691,176.758,27.832,13.672
20.508,32.227,-31.25,21.484,-2.93
22.461,35.645,-295.898,16.113,6.836
30.273,34.668,-314.453,11.23,45.41
32.227,32.715,29.297,7.324,-14.16
44.434,34.668,60.547,9.766,-15.625
44.434,38.086,-218.262,9.277,23.438
20.02,36.621,-273.438,6.348,-9.277
21.973,34.668,-341.309,12.207,1.953
36.621,40.039,21.484,14.648,60.059
35.645,36.621,244.629,12.207,71.777
25.879,33.203,-73.73,12.695,13.672
18.066,31.738,-150.391,10.254,8.789
26.855,34.668,-153.809,7.812,25.879
27.832,34.18,114.746,9.277,62.5
27.344,29.297,288.574,12.207,43.457
26.367,34.18,163.574,15.625,18.555
17.578,34.18,-80.566,10.254,42.969
20.508,32.227,-275.391,5.859,16.113
30.273,33.691,-66.895,9.766,-35.156
34.18,32.227,133.789,16.113,-4.395
25.391,32.715,104.004,15.137,5.371
17.09,34.18,-21.484,8.301,3.418
18.555,30.273,-192.871,7.812,21.484
23.926,29.785,-7.812,10.742,3.418
26.855,30.762,203.613,10.254,-13.184
19.043,26.855,113.281,10.254,27.832
11.719,27.832,13.672,12.695,52.734
11.23,31.25,-103.027,9.766,26.367
28.809,31.25,49.316,7.324,40.527
44.434,35.645,354.004,12.695,55.664
32.715,38.574,331.543,9.766,33.691
19.531,33.203,-11.23,3.418,20.996
22.949,26.855,-273.438,10.254,27.832
28.32,29.297,-18.555,15.625,43.457
33.203,31.738,397.949,16.602,32.715
39.551,32.227,242.188,21.973,39.551
24.902,33.691,-95.703,20.508,-11.719
4.395,32.715,-102.539,9.766,-50.781
12.695,28.32,-41.016,8.301,-20.996
28.809,26.367,275.391,16.113,15.137
25.879,30.762,465.332,22.949,32.227
4.883,29.297,291.504,20.02,75.684
-1.953,27.832,-15.625,8.789,73.73
2.93,30.762,-134.766,7.324,71.289
10.254,32.227,234.375,11.23,119.629
21.484,30.762,260.742,9.277,18.555
15.137,27.832,-11.23,9.277,-27.832
5.371,28.809,-6.836,5.371,10.742
17.09,30.762,59.57,-1.465,41.016
22.949,30.273,370.605,6.836,58.105
14.16,29.297,481.934,10.254,26.367
3.418,33.691,310.547,12.207,36.621
-2.93,35.645,60.547,12.695,82.52
2.441,32.715,-112.793,9.277,30.762
23.926,30.762,197.266,13.672,-26.855
21.973,31.25,337.891,16.602,-47.852
10.742,26.855,205.078,15.625,-10.254
10.254,23.926,108.398,11.719,28.32
14.16,25.391,30.762,18.066,27.832
28.32,24.902,326.172,24.902,24.414
38.086,26.367,476.074,24.414,9.277
33.203,25.391,226.562,21.973,2.93
11.719,25.391,99.121,17.09,15.625
1.465,27.832,52.734,11.719,11.23
11.719,29.785,351.562,10.742,69.824
14.648,28.32,546.875,9.277,36.133
8.301,26.367,417.48,6.836,6.348
-5.371,22.461,104.98,6.348,30.273
-11.23,18.555,-181.641,6.836,-2.441
4.883,21.973,125.977,7.324,-27.832
10.254,25.879,605.469,4.883,0.488
-0.977,26.367,376.465,-0.977,10.742
-12.207,29.785,151.855,4.883,38.574
-19.043,31.738,166.016,2.93,28.809
-3.418,31.738,273.438,9.766,-12.695
12.695,32.715,601.562,19.043,29.297
-2.93,32.227,593.262,15.137,65.43
-22.949,30.762,277.344,13.672,13.184
-26.855,27.344,30.273,14.16,-10.254
-22.949,24.902,98.633,16.602,34.668
-11.719,28.809,434.082,13.672,44.922
-23.926,30.273,559.57,8.789,49.316
-45.898,29.297,291.016,10.254,50.293
-46.387,30.762,74.219,12.207,25.391
-31.738,33.203,145.02,10.742,-24.414
-22.949,31.738,541.016,13.672,-3.418
-32.227,33.203,524.902,13.672,83.496
-44.922,34.18,192.871,3.418,83.496
-65.918,29.785,85.449,-3.906,10.254
-55.664,27.832,157.227,-6.348,35.645
-43.945,25.391,507.324,-0.977,51.27
-43.457,26.855,423.34,1.953,30.273
-45.898,26.855,102.051,4.883,-15.137
-53.223,22.949,69.824,10.742,-43.457
-36.133,25.879,152.832,15.625,20.996
-10.254,28.32,476.562,19.043,46.387
