TP9,AF7,AF8,TP10,Right AUX
15.137,6.348,1.465,5.859,-68.359
25.391,43.945,9.277,7.812,-62.012
24.414,49.805,12.695,14.648,-10.254
16.602,2.441,0.977,17.578,-40.039
11.23,16.113,4.395,15.137,20.996
25.391,3.418,7.324,24.414,75.684
32.715,-1.465,1.953,30.273,15.137
22.461,5.859,2.441,26.367,37.598
16.602,-9.277,0.977,22.461,43.945
9.277,-14.648,1.953,17.578,24.902
9.766,-51.27,4.883,13.672,78.613
25.879,-30.762,7.324,19.043,118.652
31.25,5.371,8.301,23.438,76.66
26.855,-101.074,7.812,13.672,37.109
22.949,-104.492,7.812,0.977,95.703
21.973,-71.777,0.977,0,46.875
23.438,-60.547,1.953,4.395,8.789
34.18,-16.113,4.395,9.277,28.32
32.227,-115.723,0,14.16,28.809
17.578,-124.512,8.789,11.719,47.852
20.508,-59.57,19.043,6.348,11.719
36.621,-51.758,18.555,9.766,27.832
36.621,-24.902,21.484,22.461,23.926
22.949,-52.734,28.32,28.32,11.719
18.555,-92.285,28.809,21.484,23.438
20.996,-97.168,18.555,21.484,25.391
23.438,-56.152,22.949,23.926,5.371
22.949,-24.902,31.25,25.879,-51.758
18.066,-29.785,19.531,24.902,-35.156
3.906,-45.41,10.254,6.836,14.16
4.395,-78.613,6.836,0,14.648
15.137,-27.832,12.695,0.488,28.32
18.066,78.125,25.391,3.906,8.301
20.02,25.391,19.531,19.043,20.996
17.09,-41.504,4.395,21.484,54.688
3.906,21.484,10.254,13.184,48.34
1.953,41.016,17.578,-1.953,34.18
15.137,97.168,16.113,-4.395,36.133
21.484,79.102,18.555,12.695,29.297
18.066,40.527,16.113,12.207,68.848
8.301,81.055,18.555,3.906,98.633
6.348,71.777,16.602,1.953,68.359
17.578,91.309,20.508,7.324,78.125
27.344,106.934,31.25,22.461,122.559
20.02,82.031,28.32,16.113,108.887
5.371,98.633,25.879,2.93,20.508
14.16,107.91,13.672,5.859,8.789
21.484,158.691,20.996,13.672,47.852
18.066,162.598,27.832,19.531,33.691
20.508,68.359,20.996,21.484,-25.391
19.043,96.191,25.879,19.043,-9.766
16.113,140.137,23.438,13.672,60.547
19.531,154.785,22.949,11.719,60.059
20.02,159.668,19.043,12.695,2.93
18.066,103.516,13.184,13.672,-15.137
15.137,89.844,16.113,9.277,-20.02
7.812,117.188,22.461,-6.836,37.109
20.508,139.16,20.02,6.836,82.031
27.344,163.574,16.602,18.555,23.438
21.973,68.359,10.742,13.672,17.578
20.996,43.457,3.906,6.348,63.965
14.16,123.535,15.625,7.324,65.43
17.09,119.141,11.23,11.719,9.277
25.391,160.156,11.719,12.695,7.812
20.996,150.879,11.719,11.23,31.25
6.836,94.238,1.465,-0.977,-37.598
7.324,50.293,9.766,-5.859,-33.691
18.066,96.191,25.879,0.977,46.387
20.508,181.152,20.996,10.254,45.898
16.602,144.531,12.207,12.207,-22.949
9.277,125,16.113,5.859,-24.902
5.859,132.812,22.461,0,-0.488
11.719,129.883,30.273,7.324,44.922
28.32,179.199,34.668,17.09,61.035
29.785,86.914,26.367,24.414,9.277
15.625,22.461,21.973,22.949,-6.836
12.695,95.215,22.461,15.137,31.25
26.367,73.73,22.461,9.766,50.293
32.227,81.055,28.809,13.672,9.766
26.367,74.219,25.391,21.973,14.16
20.02,23.926,21.484,8.789,-11.23
3.418,83.496,33.691,-7.812,-6.348
6.836,70.801,33.691,0.488,32.227
21.484,92.773,27.344,7.812,-12.695
14.16,131.348,28.809,2.441,-11.23
15.137,99.121,24.414,9.766,31.25
9.277,105.957,21.484,7.324,93.75
4.395,71.777,25.391,0.488,64.453
7.324,116.211,26.367,7.812,50.293
4.883,122.559,31.738,16.113,45.41
7.812,35.645,37.109,17.578,-44.922
5.371,19.531,21.484,16.113,-23.926
9.766,49.805,17.578,18.066,47.852
16.602,99.609,25.391,20.996,-6.836
21.484,122.559,28.809,33.691,-62.5
28.32,40.039,25.879,29.785,-7.812
21.484,21.484,20.02,19.043,0.977
18.066,49.805,22.461,16.113,-51.758
29.297,103.027,32.227,25.879,-3.906
33.691,136.719,30.273,36.133,19.043
21.484,74.707,29.297,25.879,-43.457
18.066,59.57,34.18,21.484,-37.598
20.996,24.902,26.855,23.926,23.926
26.855,24.902,30.273,29.785,36.621
41.016,126.953,45.41,28.809,20.996
45.898,44.434,39.551,24.902,12.695
31.738,-24.414,29.297,17.578,5.859
16.602,41.992,27.832,9.277,-45.898
19.531,59.57,35.645,12.207,-35.645
21.484,94.727,36.133,7.812,28.32
25.391,80.078,28.809,17.578,74.219
17.09,29.785,25.879,16.113,60.059
8.789,-7.812,16.113,3.418,-34.668
14.648,12.207,18.555,6.836,-45.898
26.855,63.477,29.785,19.043,33.691
29.785,-1.953,18.066,16.113,33.691
15.625,-49.316,14.648,5.371,-26.855
0.488,23.438,29.785,6.348,-5.371
6.836,33.203,23.926,2.93,42.969
19.043,45.898,20.996,3.418,32.715
19.043,13.672,22.949,8.789,36.621
13.184,-14.648,22.461,6.348,79.59
18.555,-21.973,20.996,7.812,92.773
22.949,-60.547,20.996,13.184,84.473
27.344,-26.367,29.785,21.484,30.762
31.738,-15.137,38.574,29.785,52.246
29.297,-60.547,42.48,27.344,83.984
18.555,-94.238,27.344,12.695,26.367
13.672,-84.961,26.367,12.207,20.996
27.344,3.418,44.434,20.996,51.758
36.133,1.953,36.133,21.973,48.34
25.879,-49.316,28.32,24.414,37.109
16.113,-40.039,32.715,17.09,15.137
18.555,-51.27,31.25,7.812,67.383
16.602,-32.227,29.785,8.301,69.336
13.672,-11.719,29.297,14.16,4.395
23.438,-83.984,25.391,22.461,-5.859
17.578,-92.285,22.461,10.742,-54.688
5.371,-74.219,25.391,0,18.555
15.625,-48.828,27.832,5.371,107.422
20.996,7.324,28.809,9.277,39.551
11.719,-71.289,25.879,17.578,11.719
1.465,-76.66,23.438,8.789,36.621
-1.953,-17.578,23.438,-2.441,22.461
11.719,-6.836,37.109,2.441,52.734
24.414,35.156,41.016,13.672,105.469
19.043,9.277,27.344,17.09,74.219
10.742,-29.785,26.855,11.719,40.527
2.93,-56.641,17.578,-0.488,56.641
7.324,-54.688,9.277,-3.906,62.988
18.066,-22.949,20.02,8.789,60.059
18.555,-88.867,15.137,16.602,8.789
13.184,-94.727,15.137,8.301,5.859
8.789,-17.578,29.785,11.23,77.637
15.137,-33.691,17.09,11.23,66.406
14.648,-6.348,10.254,5.859,43.457
12.695,9.277,18.066,12.207,63.965
10.742,-10.254,20.508,16.113,26.367
5.859,-43.945,11.719,8.301,-36.621
15.625,-63.965,5.371,-4.395,-34.668
20.02,-0.977,15.137,-0.977,-53.711
18.555,0.977,25.391,8.301,-44.922
19.531,-56.152,24.414,6.348,-9.766
14.648,-64.453,14.16,-5.371,-8.301
20.996,-39.551,19.531,0,7.812
26.855,28.32,32.227,18.555,15.137
19.531,-10.742,32.227,24.902,0.488
17.578,-89.844,26.367,11.23,12.207
19.043,-13.184,34.18,6.348,31.25
19.531,-19.043,32.227,12.695,6.836
20.02,6.836,40.039,9.766,30.273
20.508,37.109,38.574,14.648,79.102
20.508,-15.137,29.297,18.555,28.809
13.672,-49.316,29.297,12.207,-48.34
11.23,-89.844,26.367,14.648,-48.34
14.16,2.93,31.738,12.695,59.57
17.09,52.246,41.992,11.23,81.543
23.438,-55.176,33.203,12.695,55.176
14.16,-27.832,32.227,3.418,148.438
3.418,-7.324,35.156,4.395,96.191
10.742,-4.395,36.621,3.418,42.969
16.113,24.414,47.363,5.859,3.418
13.672,-0.977,43.457,11.23,-18.555
6.348,-23.926,29.785,-0.488,4.395
7.812,-66.895,21.973,-2.93,16.113
11.23,-23.926,25.879,6.836,34.668
8.301,-0.488,25.879,6.348,19.531
4.883,-14.16,21.484,1.953,34.18
9.277,10.254,24.414,7.812,45.898
8.301,-20.996,25.391,2.441,50.293
12.207,-46.387,21.484,1.465,19.043
16.602,20.996,25.879,10.742,18.066
6.836,-47.852,26.367,4.883,19.531
1.953,-84.473,19.043,-12.695,-21.484
-7.324,-5.859,8.789,-21.484,3.418
3.906,-10.254,9.766,-9.277,26.367
29.785,34.668,27.344,5.859,17.578
22.949,29.785,23.438,2.441,79.59
5.859,-21.484,10.254,3.418,105.469
5.371,-45.41,11.719,6.348,85.449
9.277,-43.945,10.742,-1.953,27.344
16.602,46.875,19.043,-3.418,-12.695
15.625,17.578,20.02,1.953,32.715
0,-55.664,10.742,-2.93,48.34
-4.883,1.465,17.578,-2.441,43.945
1.953,-0.977,11.23,-4.395,43.457
13.672,34.18,20.996,-2.93,24.414
19.043,37.598,23.926,14.648,36.133
13.672,1.465,6.836,7.812,16.602
13.184,-4.883,16.113,-4.883,-16.602
10.742,-46.387,19.043,1.465,-5.371
14.648,10.742,15.137,6.348,43.945
19.043,38.086,15.137,13.184,57.129
13.184,-52.734,12.695,9.277,30.762
5.371,-24.414,17.09,3.418,1.465
10.254,6.348,20.508,15.625,20.508
21.484,11.719,20.996,26.367,76.172
30.273,7.812,20.02,22.949,7.324
30.273,-12.207,27.832,23.438,-35.645
27.832,2.441,23.926,21.484,40.039
21.484,-35.156,9.277,13.672,-17.09
22.949,-33.203,7.324,13.672,-83.984
26.855,-6.348,9.277,16.113,30.273
21.484,-17.09,10.254,16.113,20.996
10.742,12.695,14.16,6.836,36.133
6.348,-5.859,15.625,-4.395,123.047
19.531,-15.625,25.391,-2.441,62.5
24.902,17.09,13.184,3.906,20.508
16.602,-57.617,-4.883,3.906,24.414
9.766,-42.969,12.695,5.859,36.621
11.719,14.648,22.461,4.883,60.547
15.137,-27.344,12.695,3.418,34.668
21.973,6.348,13.184,9.766,12.207
22.461,4.395,12.207,19.531,65.43
15.625,-52.246,13.184,20.508,23.926
10.742,-60.059,9.277,13.672,25.391
11.719,-34.668,6.836,11.23,73.73
23.926,44.922,18.555,9.766,39.062
28.32,-16.113,0,11.719,11.23
20.996,-64.453,0.488,7.324,23.926
14.16,10.742,20.996,11.719,27.832
21.973,-27.344,12.207,20.996,12.207
30.273,3.418,19.531,20.02,-19.531
33.691,39.062,18.066,18.066,21.973
30.762,19.531,15.137,18.555,53.223
13.184,4.395,15.625,8.301,54.688
14.16,-65.43,4.395,4.883,51.27
28.809,-9.277,20.02,16.602,12.695
30.762,25.879,24.902,27.344,13.672
20.996,4.883,13.184,21.973,59.57
13.672,5.371,11.719,18.066,41.992
19.043,-39.551,8.789,14.648,-0.488
26.367,-2.441,14.648,15.625,-54.199
27.832,9.766,18.066,27.832,-28.32
22.461,-24.414,19.043,30.762,17.09
14.16,-10.254,26.855,14.16,-1.465
17.09,-38.086,24.902,8.789,10.742
27.344,0.977,14.648,17.578,40.039
36.621,12.207,14.16,30.273,-13.672
32.227,-76.66,14.648,27.832,-41.016
23.926,-49.805,17.578,20.02,55.176
23.438,18.066,20.02,20.02,31.738
28.809,42.969,28.32,18.066,5.371
40.039,64.453,34.18,24.902,28.809
33.203,28.809,18.555,27.344,16.602
21.973,21.484,17.09,22.949,23.926
23.926,-16.602,22.949,21.973,1.465
28.32,0,30.273,22.461,0.488
30.762,52.246,27.832,25.391,13.672
29.785,33.691,23.926,28.32,28.809
26.855,-4.883,26.367,28.32,13.184
16.113,-36.133,21.484,18.066,24.414
15.625,1.953,26.855,15.625,98.633
21.484,58.594,38.086,19.043,43.945
22.949,28.32,33.691,26.855,-27.344
21.484,25.391,35.156,26.855,-2.93
13.184,15.625,36.133,24.414,24.414
16.602,2.441,28.32,23.926,50.781
26.367,40.527,33.691,23.926,17.09
27.344,14.16,29.785,20.996,29.785
27.832,4.395,26.367,13.184,35.645
25.391,-0.977,26.855,18.066,9.766
21.484,-43.457,20.02,9.277,25.391
31.25,15.625,30.273,12.695,66.895
37.598,26.855,33.203,30.762,102.539
20.508,-3.418,28.32,23.438,60.547
13.184,15.137,35.156,18.555,6.836
22.949,8.301,28.32,19.043,7.812
23.926,63.477,33.203,16.602,64.453
25.391,46.875,27.344,17.578,96.191
28.809,-68.359,13.672,20.508,32.227
12.695,-12.207,25.391,9.277,2.93
11.719,34.18,27.344,15.137,0
28.809,53.223,27.344,31.738,18.555
41.016,28.32,25.879,29.785,34.18
33.691,-43.945,15.137,19.531,10.254
21.973,9.766,19.531,19.043,-24.414
24.414,21.973,20.996,28.32,-24.414
30.762,29.297,17.09,21.973,-25.391
35.156,47.852,24.414,26.855,-10.742
25.879,28.809,26.855,41.016,36.133
18.066,28.809,18.555,22.949,13.184
11.719,-12.695,9.766,1.465,-13.672
21.484,13.184,19.531,18.066,34.668
41.504,46.875,26.367,30.273,29.785
25.879,15.137,17.09,9.766,16.113
11.23,-6.348,7.324,0.977,30.762
10.742,-26.855,5.859,3.906,35.156
17.578,9.766,17.09,3.906,76.66
24.902,52.246,26.855,11.719,-18.066
18.555,56.152,22.949,18.066,-37.598
12.695,54.688,17.09,6.836,13.184
6.348,10.742,13.184,4.883,-17.578
15.625,-2.441,24.414,12.695,-7.812
27.832,56.152,31.738,16.113,29.785
22.461,-11.23,19.043,18.555,-4.395
10.254,-18.555,18.555,13.184,9.277
6.348,13.672,18.066,13.184,0.977
10.742,-49.316,11.23,13.672,-8.301
14.648,39.551,22.461,18.555,57.129
