TP9,AF7,AF8,TP10,Right AUX
22.949,21.973,30.762,53.711,-9.277
20.02,15.625,27.344,46.387,24.414
35.156,17.578,30.273,49.316,100.586
47.852,19.531,13.184,44.922,76.172
38.574,25.391,24.902,43.945,21.484
32.227,28.32,28.809,48.34,-14.16
29.297,24.902,4.883,31.738,31.738
38.574,26.367,-1.465,31.25,74.707
54.688,31.738,25.879,48.34,0.977
50.293,34.18,52.246,50.781,-21.484
41.016,34.18,37.109,49.316,12.695
34.668,33.691,11.23,36.621,11.23
34.18,30.762,5.371,29.297,-9.277
48.34,25.391,29.785,41.016,-9.277
50.293,27.832,50.781,49.316,56.641
42.48,30.762,45.41,48.828,70.312
35.156,34.18,20.996,41.992,72.754
38.574,41.504,18.066,39.551,68.848
52.246,46.387,16.602,47.363,12.207
52.246,45.41,6.348,54.199,19.043
41.992,46.875,31.738,51.758,30.762
34.18,46.387,34.18,42.48,36.133
36.621,46.875,23.926,37.598,62.5
52.734,48.34,38.574,45.898,41.504
56.152,43.945,58.105,55.176,67.383
44.434,41.504,49.805,55.664,20.02
38.086,37.598,25.391,45.41,-24.902
29.297,33.691,25.391,35.645,32.227
43.945,33.691,40.039,41.016,37.109
56.641,39.062,54.199,48.34,2.93
45.41,44.922,59.57,49.805,20.02
35.645,42.48,17.578,46.875,50.293
28.809,40.527,4.395,34.18,49.316
42.969,37.598,26.855,34.668,60.547
58.594,34.18,36.133,43.457,14.16
47.852,40.039,62.988,41.992,21.484
33.203,38.086,56.641,32.715,-11.719
23.438,32.715,41.504,21.484,-63.477
40.039,34.18,39.062,26.367,-51.27
54.688,38.086,55.664,38.086,-20.02
41.016,39.062,62.5,34.18,83.008
32.227,39.551,33.203,28.32,120.605
26.367,42.48,6.836,18.066,65.43
35.156,42.48,2.93,18.555,4.395
52.734,45.41,39.062,28.32,-2.441
47.852,48.828,62.5,25.391,55.664
33.203,44.922,43.457,23.438,125.488
22.461,38.086,10.742,20.508,64.941
30.762,37.109,7.324,15.137,25.391
52.734,37.598,18.555,23.438,33.203
50.781,40.527,30.273,28.809,6.348
34.18,41.016,26.367,25.391,-11.719
21.973,38.574,3.906,18.066,26.367
30.273,41.016,12.695,14.16,83.008
48.34,37.109,22.461,28.32,100.098
44.922,33.203,20.508,30.762,76.172
35.156,35.156,27.344,23.926,26.367
23.926,40.527,9.766,17.578,13.184
25.391,42.969,13.184,16.602,-5.859
44.922,36.133,17.578,25.391,38.086
46.875,34.668,18.555,26.855,77.148
29.785,40.039,24.414,28.809,63.965
24.414,40.039,-4.883,20.508,68.359
25.391,41.016,-16.113,8.789,30.762
35.645,43.945,-0.488,15.625,-4.395
42.969,44.922,35.156,30.273,35.156
34.668,43.457,32.227,30.273,-5.859
20.508,39.551,-5.371,23.926,8.301
18.066,41.016,-4.395,18.555,-2.441
37.109,42.969,4.883,21.973,-3.906
40.527,38.574,10.254,28.32,4.395
27.832,39.062,25.391,26.367,-20.508
21.973,45.898,18.066,24.414,24.414
16.602,49.805,16.113,15.137,31.25
31.25,47.852,18.066,19.043,24.902
49.316,48.34,27.832,32.715,33.691
41.992,52.734,32.227,30.273,13.184
24.414,52.734,3.906,29.785,19.531
23.438,50.293,-17.09,22.461,72.754
39.062,47.363,-1.953,20.02,80.566
43.945,46.875,7.812,30.273,77.148
35.645,54.199,17.09,28.32,75.684
33.203,59.57,25.879,25.879,82.52
31.25,49.805,-8.789,14.16,44.922
33.691,43.945,-21.484,9.277,41.504
42.969,46.387,-4.883,17.578,71.289
40.527,49.316,-0.488,21.973,35.156
28.32,48.34,-14.16,19.531,-1.465
19.043,42.969,-11.23,9.766,60.547
38.086,43.457,3.418,12.207,86.914
53.711,46.387,25.391,24.414,39.062
36.621,45.898,31.25,19.043,34.18
28.32,44.434,20.02,13.672,27.344
17.578,42.48,0,5.371,4.395
24.414,41.504,11.23,0.488,-9.277
45.41,38.574,22.461,5.371,9.277
40.527,32.715,29.785,10.254,31.25
33.691,24.902,51.27,23.926,27.832
48.828,23.926,28.809,39.062,64.941
51.27,36.133,12.207,25.879,87.402
32.227,41.016,29.785,-10.254,46.875
32.227,42.48,28.809,-4.883,12.695
25.391,48.828,7.812,10.254,38.086
4.395,44.922,-15.625,-9.766,44.434
4.883,43.457,-15.137,-21.973,76.66
10.742,52.734,-20.508,-29.297,69.824
17.09,51.758,-5.859,-15.137,10.254
11.23,57.129,29.297,-13.184,66.895
-12.695,61.523,0,-36.621,92.285
-6.836,55.176,-11.23,-27.344,51.27
13.184,55.664,2.441,-26.855,57.617
21.484,58.594,14.16,-25.391,39.062
14.16,56.152,22.949,-13.672,43.945
0.488,53.223,2.93,-15.625,38.086
7.324,51.758,-8.789,-21.484,15.137
28.809,51.758,-15.137,-9.277,46.387
37.598,56.152,-9.766,2.93,53.223
31.738,60.059,21.973,0.977,82.52
24.414,55.664,7.324,-6.348,73.242
20.508,49.316,-16.113,-6.348,-3.418
33.203,46.875,-10.254,1.953,-16.113
45.41,50.781,9.766,6.348,3.418
41.992,55.176,21.973,7.324,34.668
32.227,51.27,-0.977,4.395,82.031
17.578,46.875,-17.578,-8.301,58.594
29.297,49.805,4.883,-2.93,24.902
48.34,54.199,28.32,11.23,19.043
44.434,55.176,29.785,8.301,41.992
32.227,51.27,20.996,0,9.277
22.949,52.734,16.602,-6.348,6.836
31.25,53.711,29.297,3.418,0.488
45.41,51.758,45.41,15.137,-10.254
41.016,54.199,49.805,19.531,26.367
33.203,54.688,38.086,18.066,10.742
28.32,53.223,9.766,13.672,24.902
37.598,53.223,-0.977,13.184,-4.395
56.152,53.711,19.043,16.113,-23.438
46.387,53.223,33.691,20.996,29.785
28.809,48.34,17.09,24.414,34.668
20.996,41.992,-22.949,21.973,26.855
29.785,41.504,-21.973,21.484,65.43
48.34,43.457,-12.207,31.25,82.52
49.316,46.875,-16.602,32.227,59.082
38.574,52.734,4.883,22.949,31.738
29.297,53.711,-1.465,20.02,54.688
42.969,51.27,-8.301,26.855,14.648
65.43,54.199,18.555,33.691,20.508
54.688,56.152,27.832,36.621,48.828
37.598,50.781,9.766,36.621,-38.086
33.203,46.875,-3.418,25.391,-38.574
38.086,48.34,0.977,20.508,-20.508
58.105,45.898,-1.953,27.832,-1.465
65.918,47.852,14.648,35.156,69.336
50.781,51.27,31.25,36.621,60.547
33.691,44.922,8.789,25.879,-27.344
31.25,40.527,19.043,13.184,51.758
45.898,43.457,29.297,23.926,121.582
48.34,43.945,30.273,43.945,7.324
36.621,45.41,51.27,47.852,4.395
26.855,47.363,39.062,43.457,81.055
30.762,47.363,26.367,34.668,34.18
49.316,48.34,47.852,33.691,-38.574
59.57,56.152,69.824,47.363,-8.789
50.293,56.152,63.477,49.316,2.441
40.527,52.734,48.828,40.527,10.742
31.738,54.199,56.152,29.785,36.133
43.457,53.711,62.5,26.855,-9.277
52.246,50.781,83.008,34.18,18.066
37.598,49.805,93.262,37.598,14.648
32.715,53.223,73.73,37.598,30.273
31.25,59.082,68.848,30.273,123.047
41.992,54.688,77.637,27.344,30.273
53.223,48.828,93.75,39.551,-27.832
44.434,53.711,111.328,42.969,52.734
39.551,56.641,94.238,36.133,35.645
32.227,52.734,61.523,25.391,20.02
41.992,54.199,79.59,23.926,47.363
57.617,53.711,78.125,26.367,33.203
41.504,51.758,72.266,26.367,-20.508
27.832,57.617,79.59,26.855,13.672
27.344,54.688,45.41,24.414,17.09
37.109,52.246,42.48,23.438,-13.672
57.617,55.664,55.176,32.227,28.809
51.758,51.758,52.246,35.645,3.906
33.203,47.363,38.574,30.273,-1.465
30.273,46.875,2.441,22.949,-2.93
36.133,44.922,12.207,17.09,-4.883
47.852,35.645,33.203,23.438,3.418
49.316,36.621,40.039,31.738,21.484
31.25,39.062,46.875,28.32,10.742
15.137,30.762,30.762,18.555,15.137
25.879,36.133,34.668,21.973,54.688
43.457,38.574,35.645,32.715,31.25
41.504,36.133,39.551,38.086,20.508
31.25,37.598,38.574,38.086,34.18
11.23,35.645,11.719,32.715,-9.277
9.766,35.645,6.836,28.809,9.277
36.621,36.621,24.902,30.273,83.496
37.598,35.156,31.738,41.992,74.707
21.973,33.203,20.508,46.875,30.762
16.602,30.273,0,30.273,-8.789
17.578,33.203,-0.977,22.949,-7.812
37.598,34.668,9.277,27.832,3.906
46.387,31.25,7.812,32.715,-38.086
25.879,32.227,35.645,29.785,-9.277
13.672,31.738,43.945,21.484,76.66
18.555,25.879,18.555,18.066,23.438
28.809,23.438,17.578,20.996,-11.23
33.691,25.879,27.832,32.227,-20.02
24.902,27.832,35.645,30.762,28.32
11.23,24.902,20.996,18.066,59.57
9.766,22.949,-2.441,9.766,20.02
27.344,30.273,9.277,15.625,0
42.969,34.668,15.625,22.949,-2.93
31.738,35.156,20.02,24.414,21.973
22.461,36.133,16.602,23.438,80.078
23.926,39.062,-0.488,17.09,66.895
31.25,39.062,13.672,20.02,38.574
40.039,37.598,25.391,30.762,20.508
28.809,37.109,23.926,35.645,-1.465
18.555,29.785,10.254,32.227,60.059
11.719,23.926,-21.484,21.484,46.875
24.414,30.273,-14.16,20.996,4.883
43.457,38.086,7.812,29.785,32.715
38.086,43.945,15.137,29.785,28.809
31.25,47.363,15.137,30.762,6.348
21.484,44.922,-10.254,25.391,28.32
24.414,43.945,-6.348,27.832,31.25
42.48,43.457,-2.441,33.203,39.551
36.133,41.504,-12.207,32.227,65.918
23.926,45.41,-3.418,36.621,59.57
17.09,45.41,-10.742,30.273,55.664
25.391,43.945,-5.371,21.484,18.066
44.434,47.363,12.207,26.855,22.949
40.527,48.34,17.578,34.668,38.086
32.227,46.875,11.719,33.203,46.387
21.484,47.363,8.301,21.484,45.898
20.996,48.34,21.973,15.137,-14.16
40.527,44.434,20.02,23.926,-3.418
39.062,39.551,7.812,32.715,-15.625
24.902,43.457,28.32,29.297,18.555
10.254,39.062,9.766,19.043,82.031
17.09,36.133,-3.906,14.648,54.688
44.922,43.945,6.836,24.902,7.812
42.48,48.34,23.438,34.668,-3.906
24.414,47.852,38.086,35.156,48.828
21.484,42.48,9.277,28.809,46.387
18.555,37.598,-3.418,20.508,47.852
33.691,38.086,10.254,22.949,24.902
40.527,38.086,6.836,27.344,10.254
26.367,38.574,16.113,22.461,44.922
20.02,37.598,7.324,19.531,68.359
21.973,37.598,-14.648,19.531,46.875
38.086,38.574,-3.418,22.461,16.113
56.641,39.062,12.207,37.109,16.113
44.434,39.551,25.879,42.48,-22.949
25.879,39.062,19.531,32.715,-16.602
25.391,37.598,-0.488,20.508,-6.348
40.527,43.945,23.438,25.391,-57.129
53.223,49.805,57.129,38.574,-49.316
38.574,44.434,56.152,32.715,-41.016
24.414,40.039,38.086,18.066,-36.621
22.461,36.621,12.695,10.254,3.906
33.691,33.203,26.367,17.578,6.836
49.316,38.574,44.434,31.25,55.664
42.969,42.969,47.852,35.645,85.938
34.18,44.922,48.34,30.762,49.805
26.855,47.852,29.785,22.461,57.129
38.574,48.34,29.785,23.926,40.527
56.641,48.828,51.758,38.574,38.086
44.434,50.293,67.871,42.48,61.523
30.762,47.363,52.246,33.691,63.477
26.367,45.41,18.066,22.461,41.504
27.832,50.293,32.715,16.113,44.434
41.992,49.316,43.457,18.066,70.312
39.062,46.875,42.48,21.973,63.965
26.367,48.34,56.152,23.438,48.828
24.902,46.387,25.879,20.02,18.555
31.738,44.922,14.16,20.508,28.32
48.34,44.434,28.809,29.785,78.613
48.828,46.387,29.297,31.25,98.145
37.598,51.758,22.949,29.297,54.199
27.344,51.758,7.324,23.926,2.441
25.391,46.875,7.324,19.043,-17.09
41.016,45.41,30.273,29.297,14.648
43.945,46.875,39.551,38.574,20.996
34.18,47.852,37.598,35.156,16.602
23.926,41.504,11.23,26.367,20.02
25.391,40.527,3.418,20.02,-22.949
46.387,43.945,18.555,29.785,11.719
43.945,45.41,24.902,37.598,35.156
25.391,47.852,48.34,33.691,86.914
20.02,45.41,39.062,32.227,110.84
26.367,45.41,24.902,32.227,33.691
45.898,48.34,35.645,38.086,-12.207
52.246,46.387,38.574,42.48,-28.32
41.992,46.387,33.691,38.086,8.789
