TP9,AF7,AF8,TP10,Right AUX
5.859,19.531,8.789,-43.945,-26.855
32.715,22.949,15.625,-42.48,-23.926
34.668,27.832,20.508,-40.039,8.301
27.832,27.832,21.484,-37.109,61.035
14.648,24.414,14.16,-36.621,38.574
10.254,21.973,2.441,-36.133,34.668
41.016,24.414,2.93,-36.621,14.648
46.387,23.438,7.812,-36.621,14.16
31.738,23.438,8.789,-35.645,-12.207
21.973,25.391,11.23,-35.645,55.664
16.113,19.043,7.812,-37.109,122.559
38.574,15.625,6.348,-42.48,43.945
46.875,16.113,8.789,-41.992,12.207
32.227,16.602,7.324,-39.062,54.199
18.555,17.578,8.789,-41.016,69.824
9.277,18.555,2.93,-42.48,67.871
35.156,24.902,5.859,-37.109,21.484
50.293,30.273,19.531,-28.809,-30.273
41.016,29.297,19.531,-28.32,7.324
28.32,27.832,16.602,-29.297,55.176
18.066,25.879,16.113,-31.738,62.988
41.504,23.926,21.973,-32.715,18.066
58.594,21.973,24.902,-31.25,29.297
48.828,25.879,24.902,-34.18,50.781
35.156,32.715,25.391,-37.109,37.598
20.996,32.715,23.438,-39.551,43.945
36.133,30.762,23.926,-40.527,35.645
55.664,30.762,28.809,-34.18,29.785
49.805,29.297,38.574,-29.785,49.805
34.18,25.879,44.922,-35.156,-6.348
17.09,24.414,45.41,-37.598,-53.711
28.809,29.297,41.992,-32.715,-59.57
54.688,31.738,44.922,-29.297,-28.809
49.316,28.32,50.781,-29.297,22.461
35.645,25.391,46.875,-32.227,-28.809
19.043,21.484,42.969,-40.039,-43.945
21.973,24.414,46.875,-37.598,2.93
47.363,26.367,46.875,-29.297,48.34
44.434,20.02,42.969,-27.832,88.867
30.762,21.484,40.039,-28.32,35.645
16.113,23.438,37.109,-32.715,7.324
18.066,12.695,39.551,-35.156,-5.371
42.48,2.93,46.387,-33.691,7.812
40.527,-2.441,51.27,-29.785,62.012
25.879,-8.301,43.945,-29.297,42.969
14.16,-21.973,38.574,-30.762,-52.246
20.02,-42.969,41.016,-30.273,14.648
46.875,-82.031,29.785,-29.297,106.934
47.852,-156.25,23.438,-18.066,18.555
30.762,-239.258,32.715,-18.066,24.414
14.648,-291.504,30.762,-27.832,95.215
8.301,-323.73,22.949,-29.785,34.668
32.715,-329.59,29.297,-27.344,9.766
41.504,-271.484,29.297,-22.461,47.363
26.367,-182.129,13.672,-24.414,81.055
12.695,-105.957,9.766,-31.738,28.809
10.254,-51.758,22.949,-39.062,-4.883
38.086,-13.672,29.785,-35.645,58.594
51.27,8.789,33.203,-32.715,89.844
37.109,22.461,32.227,-31.738,65.918
18.555,32.715,20.508,-32.227,20.996
7.324,41.992,15.137,-36.621,29.785
28.32,52.246,20.02,-34.668,54.688
44.922,60.059,26.855,-30.273,54.688
28.32,64.941,23.926,-32.227,32.715
7.812,69.824,20.02,-35.156,29.785
-0.488,71.777,22.949,-38.086,38.086
18.066,71.289,30.762,-38.086,39.062
34.668,73.242,40.527,-29.297,33.691
29.297,75.684,41.504,-24.902,40.039
17.578,72.754,29.297,-28.809,35.156
-2.93,70.312,19.531,-30.273,49.316
5.859,70.312,19.043,-29.785,3.418
36.133,70.312,25.391,-27.344,-6.836
37.598,72.754,33.203,-23.926,-11.719
19.043,71.289,29.297,-28.809,-24.902
-1.465,70.801,19.043,-38.574,6.836
10.254,72.754,20.508,-38.574,10.254
38.086,71.289,27.832,-35.645,29.785
32.715,67.871,31.738,-39.062,54.199
16.113,66.895,32.227,-42.48,20.996
0.977,68.848,28.32,-42.48,18.066
5.859,66.895,24.414,-44.922,56.641
32.227,63.965,25.391,-43.945,-12.695
29.297,62.5,27.344,-40.039,-51.27
11.719,61.523,22.949,-46.387,16.113
-5.859,66.406,21.973,-51.27,65.43
0,68.848,27.832,-47.852,28.809
30.273,70.312,35.156,-43.457,19.531
38.574,73.73,41.504,-33.691,27.832
23.438,70.312,40.527,-28.32,-5.371
-0.488,65.918,33.691,-38.086,-3.906
-2.441,61.523,29.297,-37.598,11.23
25.879,59.57,28.32,-31.25,9.766
38.086,66.895,25.879,-29.785,-13.672
24.902,66.895,20.996,-32.227,-7.324
3.418,59.57,22.461,-39.551,-4.395
-0.977,58.105,31.25,-36.621,29.785
32.715,58.105,34.668,-23.926,42.48
45.898,61.035,30.273,-23.926,13.184
30.762,64.941,23.926,-30.762,43.457
17.578,63.477,22.461,-28.809,31.25
10.254,57.617,20.02,-33.203,17.578
30.273,55.664,20.996,-36.133,-6.836
45.898,57.129,28.809,-32.227,31.25
41.016,57.617,25.391,-33.203,95.215
25.879,55.176,12.695,-39.062,-8.789
5.371,49.316,8.301,-43.945,-7.324
21.484,48.34,9.766,-37.598,9.277
38.086,53.223,9.766,-31.25,37.109
26.855,56.641,16.602,-32.227,71.777
11.23,58.105,27.344,-36.133,61.523
-2.93,56.641,30.762,-41.992,58.594
14.648,53.223,31.738,-40.039,21.973
41.504,50.781,34.18,-27.832,-2.93
38.086,47.852,26.367,-15.625,-18.555
26.855,47.363,17.578,-15.625,-21.484
16.113,46.387,20.02,-17.09,36.133
29.297,48.34,22.949,-12.695,86.426
54.199,50.781,25.391,-8.789,9.766
51.758,49.805,29.297,-4.395,3.418
38.086,46.875,25.391,-5.859,56.641
27.832,43.945,18.066,-11.719,91.309
38.574,43.945,16.113,-6.836,72.266
59.57,41.504,20.508,-5.859,67.383
55.176,38.574,21.484,-8.301,72.266
41.504,38.086,19.531,-7.812,7.324
26.367,38.086,15.137,-8.789,-14.648
19.043,35.645,14.648,-14.16,12.207
35.156,37.109,20.996,-12.695,16.113
37.598,40.527,20.508,-7.324,14.16
27.344,42.48,14.16,-11.23,39.551
10.742,44.434,12.207,-14.648,39.551
8.301,40.039,15.137,-16.602,18.066
37.109,35.645,22.461,-13.184,55.664
41.016,34.18,27.832,-7.324,89.844
26.367,37.109,21.973,-10.254,12.695
13.184,39.062,20.02,-18.066,19.043
8.301,33.203,22.461,-22.461,20.508
28.809,32.715,21.484,-20.508,-1.953
40.039,32.227,18.555,-14.16,58.105
27.832,28.809,21.973,-13.184,75.684
14.16,35.156,30.762,-16.113,85.938
11.23,38.574,31.25,-19.043,62.5
41.016,38.086,29.785,-17.578,35.156
61.035,38.574,36.621,-15.137,91.797
41.016,36.133,42.48,-17.09,98.145
18.555,33.203,37.109,-20.996,24.414
9.766,27.832,29.297,-23.926,10.254
32.715,28.809,23.926,-22.949,-16.602
47.363,34.668,22.461,-19.531,15.137
35.156,34.18,23.926,-15.625,21.973
18.555,33.691,21.973,-21.973,-1.953
3.906,34.18,18.066,-30.273,61.523
22.461,35.156,16.602,-27.832,96.68
44.922,35.156,20.508,-23.438,16.113
36.133,30.762,25.391,-20.996,-13.672
18.066,31.25,23.438,-25.879,-7.812
0.488,34.18,21.484,-33.203,-27.832
16.602,30.273,21.484,-37.109,12.207
42.969,26.855,16.113,-34.668,26.855
33.203,27.832,14.648,-31.738,15.137
15.137,25.879,12.695,-38.086,5.859
3.906,23.926,7.812,-37.109,4.395
18.555,27.344,5.371,-30.273,-8.301
42.48,28.32,12.695,-25.391,-11.23
39.551,26.855,23.438,-20.996,6.836
22.949,23.926,21.973,-23.438,20.508
8.301,23.438,20.508,-23.438,-3.906
12.695,26.855,17.578,-24.902,33.691
33.691,25.879,15.137,-29.297,77.148
31.738,21.973,21.484,-21.484,22.949
22.949,18.555,26.367,-20.02,26.367
7.812,23.438,18.066,-31.738,62.012
-0.977,27.832,8.301,-44.434,15.137
28.32,26.367,9.277,-40.039,-23.438
36.621,25.879,6.836,-37.109,73.73
21.973,25.391,5.371,-42.969,111.328
11.23,25.879,3.906,-41.504,15.137
2.441,25.391,4.883,-41.992,-19.043
22.949,25.391,3.906,-44.922,-35.156
37.598,24.414,5.859,-41.016,29.785
24.414,23.926,8.789,-41.992,29.297
6.348,24.414,1.465,-45.41,-5.859
4.883,26.855,-2.93,-42.48,79.59
34.668,31.25,1.953,-39.551,83.984
47.363,37.598,4.883,-36.621,80.078
36.621,39.551,4.395,-35.645,60.059
20.508,34.668,4.883,-38.574,34.668
11.23,34.668,8.301,-32.715,29.785
37.598,36.133,15.625,-27.344,35.156
49.805,35.156,16.602,-28.809,45.898
29.785,32.227,17.09,-24.902,17.578
18.555,35.156,25.391,-24.414,31.738
11.719,35.645,25.391,-31.738,91.797
33.203,32.715,19.043,-31.738,27.344
51.27,34.18,17.578,-29.297,-56.641
38.086,33.203,18.555,-31.738,3.906
26.855,30.273,16.113,-30.762,6.348
15.137,29.785,12.695,-27.344,-13.672
27.344,30.762,13.672,-29.785,16.602
48.828,34.18,16.113,-36.621,51.758
42.48,32.227,15.625,-36.621,50.293
29.297,27.344,16.113,-33.203,16.602
12.695,22.949,10.254,-33.691,38.086
18.555,21.484,5.371,-33.691,60.547
42.48,24.414,8.789,-32.715,69.336
41.992,25.879,9.766,-30.762,55.176
32.227,24.902,9.277,-23.926,49.316
14.648,21.973,10.254,-21.973,52.734
16.602,17.09,14.16,-24.414,36.133
40.039,19.043,19.531,-25.879,38.086
33.203,23.438,21.484,-29.297,6.836
19.043,23.926,18.555,-31.738,-13.184
5.859,23.438,15.625,-40.527,-28.32
5.371,20.996,17.09,-47.852,-24.414
30.762,18.066,16.602,-44.434,-0.488
32.227,20.996,17.578,-41.016,-8.789
17.578,24.902,22.949,-40.527,26.367
2.441,27.344,26.367,-43.457,32.227
3.418,24.902,25.391,-47.852,-4.883
33.203,23.926,24.414,-48.34,7.324
38.574,25.391,23.926,-41.504,-1.953
20.508,23.926,24.902,-40.039,-37.598
7.324,25.879,34.668,-41.016,-26.855
7.324,30.762,41.504,-38.086,29.785
34.18,34.18,38.086,-34.668,20.02
41.992,37.109,32.715,-33.203,-4.395
31.25,38.086,28.809,-29.297,75.684
21.484,33.691,24.414,-26.855,42.48
18.555,31.738,26.367,-28.809,21.484
41.504,29.785,30.273,-27.832,29.785
49.805,23.438,30.762,-25.391,-10.742
38.574,21.973,33.203,-25.879,-13.672
23.926,25.391,41.016,-27.344,15.137
10.742,20.508,41.992,-33.203,12.207
29.297,23.926,44.922,-34.18,8.789
46.875,33.691,46.875,-28.809,12.207
36.133,32.227,40.527,-29.297,11.23
25.391,31.25,37.109,-29.297,74.707
17.09,28.809,30.273,-30.273,41.992
31.25,21.484,28.809,-31.25,-7.324
46.875,22.949,23.438,-32.715,18.555
36.621,20.996,15.137,-40.039,-17.578
16.113,12.695,18.555,-48.34,-25.391
-0.977,9.277,23.438,-51.758,-2.93
20.996,11.719,20.996,-45.41,-20.02
41.016,13.672,21.973,-39.551,1.465
28.809,15.625,24.414,-41.992,6.836
20.02,15.137,20.02,-38.574,34.18
8.789,14.648,15.137,-37.109,57.617
20.02,20.508,12.207,-40.039,38.574
42.969,22.949,16.113,-37.598,15.137
37.109,20.02,18.066,-35.645,35.645
25.391,17.578,21.484,-31.738,44.434
13.672,22.461,26.367,-25.391,31.25
19.043,21.973,24.902,-28.809,76.172
43.945,21.484,28.32,-31.25,24.414
41.504,24.414,27.344,-32.715,-39.062
24.902,26.367,25.391,-34.18,10.254
5.859,25.879,27.344,-36.621,1.465
7.324,24.414,23.438,-38.086,7.324
41.016,29.785,23.926,-37.598,16.113
43.945,26.367,26.367,-41.504,36.621
28.809,18.555,19.043,-46.387,8.301
9.766,17.09,15.625,-49.805,-16.113
1.953,13.184,16.113,-52.734,-11.23
28.809,15.137,16.602,-50.293,-31.738
36.621,19.531,22.949,-42.48,20.02
23.438,12.695,23.926,-40.527,30.273
6.836,12.695,20.508,-43.457,6.348
0.488,17.578,21.973,-41.992,63.965
29.297,19.043,23.438,-35.645,78.613
46.875,21.484,24.902,-26.855,72.754
29.785,21.484,25.879,-25.391,120.605
7.812,21.484,21.484,-28.809,78.125
1.465,24.902,21.484,-26.855,78.613
20.996,26.367,25.879,-29.297,99.121
32.227,24.902,28.32,-32.227,8.301
19.043,21.973,32.715,-31.738,-7.324
5.371,20.996,36.133,-32.715,48.828
0.488,24.902,32.227,-34.18,30.762
20.996,29.297,38.086,-33.203,19.043
37.109,32.715,44.922,-32.227,13.184
25.879,31.25,43.945,-29.785,48.828
8.789,23.926,40.527,-29.785,40.527
-3.418,20.02,36.621,-37.598,28.32
13.184,20.02,35.645,-40.527,-18.066
30.273,19.531,37.598,-37.109,-21.484
23.926,15.625,36.133,-34.18,30.762
13.672,13.672,33.691,-34.668,28.32
2.93,18.066,28.809,-35.156,50.293
16.113,17.578,27.344,-38.086,23.926
41.992,19.043,31.738,-41.016,1.953
44.434,20.508,26.855,-35.645,26.367
35.645,22.461,19.043,-31.25,86.914
18.555,20.996,16.113,-34.668,75.195
22.949,15.137,17.09,-32.715,43.457
50.293,11.719,17.09,-27.832,96.191
48.828,11.719,11.719,-20.996,81.055
30.762,12.207,11.23,-19.531,41.992
12.695,11.23,8.789,-25.879,11.719
14.648,15.137,5.859,-26.855,-29.297
41.992,18.066,7.812,-26.855,-24.414
41.992,19.531,3.906,-23.438,41.992
25.879,20.02,4.883,-27.344,38.574
12.207,20.508,14.16,-33.203,-17.578
9.766,19.043,17.09,-38.086,6.836
39.062,23.438,11.23,-41.992,6.348
46.875,28.32,9.277,-38.574,32.715
30.762,27.832,15.137,-43.457,25.879
9.277,26.855,17.09,-55.176,47.852
2.93,23.438,16.113,-54.688,63.477
28.32,20.02,18.066,-48.34,8.789
39.551,21.973,17.578,-38.574,50.293
34.668,26.855,13.184,-27.344,74.707
20.996,27.832,9.766,-26.855,14.16
7.324,27.344,2.441,-36.133,-3.418
29.785,31.25,0.977,-37.598,77.148
48.828,31.25,-0.977,-25.391,37.109
37.109,31.738,-2.93,-21.973,-10.254
23.438,34.18,-0.977,-27.832,11.719
14.648,29.297,-5.371,-31.738,31.738
31.738,24.414,-7.812,-31.738,9.277
47.363,27.832,-8.301,-29.297,-30.762
31.25,30.273,-9.277,-30.273,30.273
8.301,25.391,-8.301,-40.039,2.93
-3.418,22.461,-2.441,-45.898,0.977
11.719,24.902,1.953,-46.875,55.176
26.855,27.344,-5.859,-45.898,48.828
19.043,24.902,-9.766,-42.969,28.809
6.348,22.949,-8.301,-41.992,3.906
-11.23,22.949,-9.766,-45.898,30.273
-3.906,21.484,-1.953,-48.828,28.32
23.438,20.508,2.441,-44.434,12.207
20.02,17.578,-0.977,-43.457,86.914
5.859,19.043,4.395,-42.969,111.816
-1.953,22.461,14.16,-36.621,50.293
14.16,22.461,18.555,-30.762,20.508
43.945,27.832,19.531,-27.832,-3.418
37.109,27.832,17.09,-28.809,42.48
20.508,23.438,13.672,-26.367,82.52
4.395,20.02,15.137,-27.344,47.852
9.277,19.531,16.602,-32.227,16.602
46.387,22.949,22.949,-27.344,-9.766
46.875,22.949,28.809,-22.949,56.152
29.785,25.391,23.438,-26.367,34.18
16.113,28.809,21.484,-31.738,-30.762
17.09,31.25,22.949,-33.203,0
44.922,36.133,22.461,-36.133,35.645
45.41,33.203,23.926,-35.645,74.707
23.926,25.879,21.973,-33.203,39.551
6.348,23.926,13.184,-40.527,-3.906
0,24.902,10.254,-41.504,10.254
23.926,26.855,14.16,-37.598,45.41
33.691,28.809,9.766,-37.109,71.289
17.578,29.297,4.395,-41.504,39.551
2.441,29.785,6.348,-46.875,11.719
-0.488,31.25,12.207,-49.316,59.57
26.855,27.832,16.113,-47.852,46.875
41.504,24.414,20.996,-41.992,-7.812
33.691,28.32,27.832,-40.039,58.105
16.602,27.344,30.273,-45.898,73.73
6.348,24.414,32.715,-44.922,35.156
34.18,33.203,43.457,-33.203,21.484
51.758,36.621,53.223,-24.902,-32.715
46.875,35.156,56.641,-24.902,-37.598
38.574,36.133,58.105,-26.855,31.25
22.461,35.645,55.176,-24.414,73.73
35.156,36.133,56.152,-21.484,56.641
55.664,37.109,60.059,-19.531,3.906
47.363,41.016,60.059,-20.996,6.348
28.809,41.016,58.105,-27.832,-22.461
8.301,38.574,55.176,-32.227,-43.945
17.578,43.457,49.316,-34.18,-11.719
36.133,46.387,46.875,-39.062,30.762
27.344,52.246,51.758,-37.598,62.5
8.789,54.199,55.176,-38.574,45.898
-13.184,46.875,59.082,-47.363,29.785
-2.93,48.34,63.477,-49.805,22.949
27.344,55.176,62.5,-44.434,12.695
26.855,53.223,57.617,-41.504,21.484
12.695,52.734,53.711,-38.574,22.949
1.953,52.734,46.875,-35.645,48.34
9.766,51.27,38.574,-35.156,69.336
41.504,54.688,38.086,-28.32,50.781
43.945,57.129,39.551,-23.438,55.176
30.273,57.129,38.574,-21.973,28.809
15.625,55.664,34.18,-24.414,-16.602
13.184,52.734,27.832,-30.762,-8.301
42.969,50.293,36.133,-30.273,69.824
51.27,51.758,45.41,-25.391,5.859
40.039,52.734,47.852,-24.414,-20.508
25.879,45.898,48.34,-27.344,10.254
15.625,43.945,43.457,-32.715,37.598
37.109,41.992,43.945,-30.762,40.039
41.992,39.551,45.41,-27.832,-12.207
24.902,39.551,34.668,-35.156,18.066
10.742,40.527,28.32,-41.016,0.488
1.465,41.016,30.762,-44.922,0.977
21.484,39.551,34.668,-46.387,-3.906
32.715,36.621,40.039,-44.434,-14.16
17.578,33.203,33.691,-43.457,-5.371
-1.953,28.32,24.902,-44.434,38.086
-10.254,23.926,20.996,-46.387,16.113
12.695,25.879,15.137,-43.457,-36.621
28.32,30.273,16.602,-40.527,13.672
22.949,30.273,18.066,-41.504,30.273
12.207,32.227,18.066,-39.551,0.488
-2.93,32.227,19.531,-41.504,-12.695
17.578,32.227,17.578,-41.016,-24.902
37.598,34.668,19.531,-35.156,-16.113
24.902,34.18,18.555,-39.551,-7.324
14.648,31.25,15.625,-45.898,19.043
4.395,28.809,15.137,-48.828,30.273
17.09,28.32,15.625,-47.852,-23.926
35.156,24.414,20.508,-42.969,-2.93
26.367,19.531,26.855,-41.992,-20.996
13.672,18.555,25.391,-41.992,-54.688
3.906,19.043,20.508,-41.992,13.672
16.113,17.09,21.484,-39.062,-0.977
37.598,13.672,25.879,-36.133,-4.883
29.297,8.301,27.832,-36.133,64.941
12.207,9.277,28.809,-39.551,64.453
-7.324,13.672,26.855,-43.457,35.645
2.93,18.555,24.414,-41.992,42.48
31.25,20.996,24.902,-38.086,13.672
30.762,18.066,17.09,-35.645,-1.465
21.973,20.02,17.09,-31.25,46.387
2.93,20.02,23.926,-35.156,77.637
8.301,20.02,21.973,-41.016,41.016
43.457,16.602,21.484,-32.715,9.277
46.387,16.113,23.438,-20.508,13.184
31.738,18.066,21.973,-16.602,27.344
14.648,15.625,18.555,-22.949,-9.277
21.484,16.113,25.391,-23.926,-15.137
45.41,19.531,41.016,-24.414,52.246
36.621,20.508,43.945,-30.762,104.492
25.879,17.578,42.969,-29.297,99.121
16.113,16.113,40.527,-31.738,41.016
10.254,19.531,39.062,-36.133,69.336
32.227,25.879,46.387,-34.668,62.5
36.133,27.832,48.828,-34.668,49.316
22.949,24.902,48.34,-35.645,49.316
1.953,24.902,47.852,-40.039,-8.301
-9.766,27.832,48.828,-43.945,2.441
17.09,30.273,48.828,-42.969,-13.184
32.715,39.062,45.898,-42.48,-17.09
23.438,40.527,50.781,-41.016,41.016
12.695,38.086,54.199,-40.527,63.477
6.836,39.062,49.805,-40.527,54.688
28.32,39.062,40.039,-37.598,34.668
42.969,34.18,32.715,-35.645,24.414
29.785,26.855,32.715,-34.18,37.598
16.113,26.367,34.18,-30.273,20.02
1.465,27.344,35.645,-33.203,-40.039
13.672,27.344,33.691,-35.156,-65.918
36.621,26.855,34.18,-28.809,-29.785
31.25,24.902,44.922,-23.926,52.734
17.578,29.297,43.457,-28.32,31.738
2.93,38.086,32.715,-34.668,36.621
15.625,44.434,29.785,-31.738,-0.977
36.133,47.852,24.902,-31.738,14.16
28.32,42.969,22.461,-32.715,108.887
13.672,40.527,21.973,-34.668,47.852
-4.395,40.527,18.555,-39.551,0.977
6.836,38.574,20.508,-43.945,-21.484
36.621,43.457,25.879,-42.48,13.184
