TP9,AF7,AF8,TP10,Right AUX
29.785,25.391,41.992,34.668,9.766
49.316,28.32,46.875,40.527,52.734
40.039,30.273,47.852,30.273,57.129
27.344,32.715,37.109,22.949,24.902
29.785,34.18,37.109,26.855,-27.344
16.602,34.18,28.32,8.301,-7.812
39.551,37.109,21.973,25.879,49.316
40.039,39.062,24.902,41.016,87.891
8.789,35.156,17.578,14.648,58.594
7.324,32.715,19.531,2.441,33.203
6.836,34.668,19.531,-2.93,42.48
24.902,40.527,18.555,0,-0.488
28.32,39.062,19.531,1.465,8.301
7.812,34.668,19.531,-5.371,26.367
-1.953,35.645,20.02,-13.184,4.883
8.789,35.645,18.555,-13.184,-8.789
31.25,31.25,20.996,-12.695,41.992
24.414,33.203,24.414,-2.441,29.297
13.184,30.762,27.832,0.977,6.836
5.371,23.438,34.18,-5.859,54.199
-0.977,25.391,34.18,-13.672,2.441
8.789,25.391,28.809,-8.301,-41.016
7.324,21.973,27.344,4.395,0.488
7.812,20.508,27.832,14.16,54.688
4.395,22.461,21.484,5.371,62.012
-5.371,24.414,19.043,-5.859,52.246
18.066,23.438,20.508,-11.23,23.438
25.879,24.414,22.461,-6.836,13.184
9.277,24.414,26.855,6.348,16.602
3.906,23.926,28.809,5.859,38.574
6.348,26.367,28.32,4.883,39.551
21.973,25.391,28.32,15.625,63.965
31.738,23.438,36.621,17.578,35.156
25.391,25.879,40.527,4.395,16.113
11.23,26.855,31.25,-3.418,14.16
9.766,29.297,37.109,-0.977,31.25
28.32,33.203,41.992,17.09,67.871
36.621,31.738,41.504,19.043,78.125
23.438,27.832,46.875,12.695,87.402
21.973,24.902,46.387,12.695,2.93
21.973,23.926,49.316,22.461,-12.207
26.855,20.02,51.27,29.297,65.43
31.738,17.578,54.199,4.883,58.594
15.625,15.625,53.223,10.742,-8.789
10.742,16.602,47.363,22.461,-12.207
13.672,18.555,40.039,3.418,41.016
19.043,19.531,32.227,5.371,33.203
33.691,21.484,44.434,27.344,20.996
30.273,19.531,55.176,44.922,12.207
23.926,17.578,52.734,32.715,21.484
23.926,20.02,50.293,10.742,30.273
35.156,21.484,48.34,28.809,25.391
59.082,26.367,47.363,31.738,68.848
39.551,30.273,50.781,24.902,34.668
25.391,28.32,51.27,24.902,-15.137
23.438,28.809,49.316,21.973,18.066
26.855,30.273,52.734,19.043,0.977
36.621,32.227,60.059,34.18,-28.809
34.668,31.738,57.129,38.574,-9.277
23.926,30.273,45.41,21.973,45.898
17.09,31.738,39.062,26.367,37.598
13.672,34.668,36.621,11.719,-4.883
21.484,36.133,34.668,10.254,13.184
23.438,32.227,34.18,24.414,-4.883
27.344,27.832,30.762,32.227,-21.973
38.086,29.785,25.879,29.785,-27.344
27.344,29.297,37.109,19.043,25.879
17.578,28.809,44.922,8.789,-0.488
20.508,33.203,48.34,6.836,-84.961
20.02,31.738,55.664,10.254,4.883
18.555,27.832,51.27,1.953,57.129
17.09,30.273,49.805,1.465,6.836
28.32,37.598,54.199,13.672,35.645
38.086,39.551,60.547,22.461,116.211
28.32,38.086,63.965,11.23,70.312
19.531,40.527,65.43,-4.883,18.555
5.371,37.598,73.242,0.977,71.777
14.16,37.598,69.824,-0.977,36.621
25.879,36.621,75.195,9.766,-18.066
13.184,33.203,81.055,18.066,10.254
8.789,36.133,65.43,7.812,43.457
5.371,37.109,60.059,1.465,11.23
16.113,32.227,59.57,5.859,10.742
35.156,31.738,52.734,11.719,56.641
24.414,34.668,49.805,0.977,42.48
22.949,34.18,54.199,0.977,96.68
25.391,33.203,55.664,3.906,65.918
16.602,31.738,57.129,1.953,9.766
28.809,33.691,63.965,12.695,20.996
26.855,40.039,70.312,17.578,54.688
16.113,41.992,63.477,17.09,54.199
21.973,46.387,56.641,15.137,5.859
32.227,45.898,53.711,10.254,42.48
38.086,41.016,58.105,20.508,19.043
40.527,43.457,63.965,31.738,1.465
36.133,44.434,61.035,29.297,41.504
26.855,41.016,61.035,22.461,59.082
28.809,41.992,57.129,30.273,23.926
51.27,39.551,57.617,37.109,26.855
46.387,34.18,74.219,25.879,40.039
28.32,35.156,72.266,23.926,-32.715
29.297,34.18,58.594,22.461,-36.621
21.484,32.715,57.129,24.902,5.371
32.715,35.156,58.105,20.996,1.465
39.062,34.18,71.289,26.367,38.574
28.32,35.156,67.871,32.227,42.48
28.32,30.762,61.035,26.855,12.207
27.344,28.32,66.895,24.414,22.461
37.109,28.809,66.406,23.438,31.738
49.805,31.25,64.453,27.344,26.855
34.18,32.227,58.105,31.738,20.996
21.484,30.762,52.734,31.25,36.621
24.902,32.715,43.457,31.25,55.664
34.18,32.227,28.809,43.457,26.367
43.457,32.715,26.855,33.203,22.461
30.273,36.133,31.738,21.484,33.691
21.973,40.039,26.367,24.414,26.855
23.926,40.039,14.16,18.555,17.578
29.785,34.18,17.09,15.625,-12.695
48.34,38.574,32.715,20.508,-4.395
44.434,43.945,34.18,33.691,52.246
30.273,41.504,34.18,33.691,26.855
17.09,41.504,41.504,16.602,7.812
20.508,42.48,41.992,10.742,12.207
42.969,43.457,45.41,17.578,9.766
34.668,43.457,39.551,17.09,25.391
27.832,41.992,23.926,15.625,12.695
32.227,38.086,27.344,16.113,26.855
31.738,36.621,28.809,13.672,11.719
38.574,40.039,38.086,23.926,-5.859
44.922,40.527,51.758,20.02,25.879
30.762,35.156,36.621,7.324,-1.953
6.836,30.762,24.414,9.766,-29.785
12.695,28.809,26.855,11.719,28.809
33.691,31.738,26.367,23.438,67.383
32.227,35.645,23.438,31.738,70.801
25.391,36.133,15.625,12.695,91.309
15.625,34.18,10.742,7.324,67.383
7.812,30.273,6.348,11.719,86.426
35.645,30.273,10.254,17.578,79.59
44.922,28.32,18.066,29.297,11.719
30.273,20.02,23.926,45.41,32.227
30.273,23.926,20.996,61.035,93.75
17.09,39.062,6.836,16.113,74.219
19.043,36.133,6.836,-5.859,51.27
32.227,29.785,15.625,10.742,3.906
34.668,36.133,10.254,11.23,-30.273
31.25,37.109,1.465,7.812,-3.418
24.902,36.133,1.953,14.16,-29.297
24.902,39.062,8.789,18.066,-0.977
34.18,44.434,9.277,7.324,28.32
40.039,45.41,11.719,12.695,21.973
29.785,44.434,9.277,13.184,-5.371
17.09,43.945,10.254,5.371,36.621
23.926,39.062,20.508,18.066,81.543
31.738,41.504,24.414,32.227,31.25
54.688,45.41,15.625,23.438,22.949
27.832,44.434,9.277,15.137,29.785
7.812,46.387,16.602,25.879,32.715
34.18,44.922,16.113,19.531,61.523
39.062,42.969,11.719,13.184,39.551
30.762,39.551,15.625,23.926,59.57
29.297,38.086,17.578,16.113,9.277
23.926,38.086,20.02,10.742,-30.762
23.438,35.156,20.02,19.043,47.363
44.434,36.133,13.184,20.02,74.219
39.551,34.18,4.395,29.785,53.223
3.906,33.691,12.207,26.367,23.926
-5.859,34.668,17.578,2.441,-10.742
11.719,34.668,17.09,8.301,-14.648
28.32,31.738,33.691,11.719,39.062
31.738,27.832,43.457,8.301,71.289
30.762,27.832,34.18,12.695,53.711
21.973,26.367,27.344,17.09,20.508
21.484,22.461,26.855,24.902,4.395
38.086,21.484,30.273,29.297,9.277
29.785,23.438,29.297,30.273,20.508
8.301,24.902,17.578,31.25,28.809
1.465,21.973,12.207,31.25,61.035
18.555,24.902,10.254,28.32,50.781
43.457,30.273,14.16,26.855,57.617
41.992,30.273,24.414,29.785,88.867
34.18,32.715,26.367,35.156,65.43
19.531,37.109,28.32,20.508,49.805
1.953,32.227,33.691,-2.93,60.059
9.277,27.832,43.457,-6.348,35.645
19.043,32.715,54.199,-0.977,-5.859
12.207,38.086,59.082,9.766,4.395
16.602,41.504,51.758,24.902,62.012
29.785,41.016,37.598,25.391,50.293
36.133,38.574,35.156,14.648,19.531
32.227,36.621,40.527,20.508,-2.93
29.297,38.086,41.016,25.879,31.738
27.344,36.621,33.203,20.508,62.988
19.043,32.227,28.809,12.695,-15.137
21.973,30.762,24.414,11.23,-21.484
31.25,30.273,22.461,19.043,-22.461
30.273,32.715,31.738,26.367,-13.672
25.391,34.18,30.273,26.367,34.668
20.996,34.18,26.855,20.996,18.066
42.969,38.574,26.855,16.113,76.172
63.965,39.551,35.156,22.949,55.664
36.621,33.203,41.992,27.832,-24.902
13.184,29.297,40.527,28.32,-13.672
18.066,30.273,36.133,26.367,-23.926
30.762,35.645,31.738,25.391,15.625
47.363,37.598,34.668,23.438,64.941
53.223,35.645,40.527,33.691,65.918
33.203,34.668,35.156,38.086,20.996
17.578,34.668,28.809,29.297,46.875
23.926,34.18,29.297,21.484,62.012
47.852,33.203,31.25,33.203,32.227
39.551,32.227,34.18,32.715,57.129
20.02,33.203,29.297,11.23,72.754
22.949,32.227,22.949,9.277,26.855
15.137,27.344,23.438,16.113,36.133
25.391,31.25,28.32,18.555,13.672
31.738,33.203,33.203,20.508,43.457
21.484,31.738,28.32,22.461,56.641
23.438,32.715,22.461,20.508,-7.812
29.785,33.203,19.531,20.508,22.949
37.598,34.18,19.043,19.531,96.191
35.156,31.25,21.973,16.113,49.316
18.555,24.902,24.902,20.996,43.945
14.16,23.926,23.926,18.066,77.637
17.09,26.367,21.484,14.648,33.691
30.762,29.297,28.32,20.02,50.781
38.086,26.855,28.809,23.926,38.574
27.832,23.926,11.23,22.461,55.664
22.461,28.32,6.836,15.137,24.902
16.602,31.25,11.719,13.672,55.176
24.414,30.762,3.906,15.625,121.094
29.297,30.273,6.836,18.555,48.34
17.578,31.738,4.395,23.926,-19.531
12.695,37.598,-2.441,25.879,0
11.719,41.016,-0.488,20.996,25.879
20.508,39.062,4.395,23.438,-7.324
36.621,38.086,13.672,31.738,-2.441
35.156,40.039,5.371,33.691,-16.113
16.113,40.039,-1.465,31.25,-13.184
3.906,38.574,-3.906,23.926,69.824
17.578,41.016,-6.348,19.043,51.27
31.738,39.551,0,30.762,35.156
23.438,41.016,-0.488,25.391,31.738
15.625,40.527,0,13.672,41.016
11.719,38.086,3.906,21.973,29.785
21.973,44.922,10.742,18.555,-4.883
38.086,44.434,26.367,15.625,19.531
28.809,42.48,31.738,21.484,41.016
17.578,42.969,29.785,16.602,86.914
12.695,40.527,35.156,13.672,86.914
20.996,38.086,37.109,19.043,60.059
42.48,38.086,42.48,22.461,50.293
40.039,38.574,41.992,23.438,24.902
22.461,36.133,36.133,21.973,-0.488
22.461,35.156,39.062,15.625,-0.977
29.297,37.598,37.598,9.277,23.926
34.18,37.109,35.156,8.301,27.344
38.086,37.598,41.992,10.254,25.879
29.785,34.18,42.969,10.254,44.434
19.531,30.762,36.621,8.789,6.836
22.461,31.738,30.273,10.254,-10.742
38.086,30.273,29.297,15.137,10.254
44.434,28.32,37.109,15.625,12.695
33.203,25.391,26.855,12.695,46.387
32.715,29.297,16.113,13.672,30.273
29.785,30.762,16.602,11.719,4.395
32.227,29.297,12.695,8.789,-3.418
42.969,31.25,8.789,12.207,0.488
33.691,28.32,4.395,13.672,-1.953
21.484,26.855,6.836,11.23,4.883
21.973,28.32,-4.395,11.719,45.898
37.598,33.203,-6.836,8.789,53.223
40.527,39.551,3.906,10.254,11.719
32.227,40.527,2.93,16.113,20.02
20.02,35.645,5.371,10.254,52.246
11.719,32.715,6.348,8.301,83.008
21.973,32.715,4.395,10.742,64.941
32.715,34.668,16.602,12.695,104.004
24.414,34.18,23.926,15.137,66.895
15.625,34.18,16.602,15.625,-25.879
12.207,31.25,16.113,15.137,17.09
25.879,28.32,18.066,14.648,24.902
36.133,29.297,20.996,20.02,10.254
16.113,30.273,19.043,15.625,41.992
2.441,34.668,14.648,14.16,50.293
1.953,35.156,13.672,19.043,55.664
9.277,35.645,8.301,15.625,69.336
25.391,38.574,9.277,15.625,27.344
28.809,35.645,11.719,20.508,66.895
17.09,31.738,5.859,15.625,74.707
6.348,31.738,3.906,10.254,17.09
16.602,35.156,4.883,7.812,3.906
35.156,36.133,12.695,11.719,-8.301
30.273,37.109,19.043,22.949,-16.113
21.973,35.645,13.184,24.902,21.484
23.926,37.598,6.836,22.949,61.035
28.809,38.086,3.418,13.672,46.875
43.457,34.18,13.184,11.23,2.93
48.828,35.156,16.113,19.043,41.016
36.621,34.18,7.812,20.996,49.805
33.691,34.668,8.789,24.902,11.23
36.133,35.645,12.207,24.414,41.992
47.363,35.645,18.066,29.785,50.293
50.781,35.156,27.344,29.785,0.488
28.32,33.203,33.691,26.855,-24.902
15.625,35.156,29.785,24.902,30.762
21.973,40.527,21.484,19.531,61.035
37.598,41.992,19.043,20.02,14.16
43.457,37.109,28.32,20.02,-4.395
27.344,35.645,30.273,20.508,70.801
14.16,39.551,21.973,17.09,50.781
6.836,39.062,14.648,14.16,-1.465
14.648,40.527,11.719,16.113,3.906
24.902,42.48,26.367,19.043,56.152
19.043,41.016,35.156,22.461,55.176
11.719,39.062,23.438,21.484,36.133
7.812,35.156,14.648,11.719,24.902
13.184,36.133,23.438,7.324,-24.414
26.367,37.598,42.969,8.789,-32.715
18.555,35.156,42.969,16.602,-23.926
4.883,37.109,35.156,19.043,44.434
-2.93,35.156,28.32,4.883,46.875
13.672,34.18,25.879,11.23,25.391
31.738,31.25,34.18,22.461,49.316
18.555,31.25,32.227,20.508,56.641
12.207,34.18,19.043,20.508,20.996
8.789,36.133,15.625,23.438,-27.832
17.09,39.062,18.066,18.555,-7.324
35.156,39.062,19.043,18.555,0
28.809,40.039,17.578,25.879,-20.996
21.973,41.016,10.742,23.438,20.02
16.113,39.551,2.441,18.555,18.555
9.766,41.992,3.418,20.02,-57.617
24.414,41.992,18.066,29.297,-55.664
34.668,43.945,21.484,31.25,-6.348
27.832,47.363,17.578,33.203,14.16
18.066,46.387,15.137,21.484,52.734
13.184,39.551,7.812,7.324,63.965
21.484,35.645,12.695,14.16,64.941
23.926,40.039,20.508,19.043,50.781
18.066,43.457,16.113,21.484,51.27
25.391,41.992,13.672,31.738,91.797
11.719,33.203,6.836,19.531,39.062
13.184,33.691,-0.977,2.441,9.766
46.387,39.551,-2.93,25.391,17.09
36.621,32.715,8.301,37.598,28.809
6.348,26.855,10.742,18.066,38.574
-9.766,20.508,-1.465,4.395,32.227
3.418,14.16,6.348,3.906,62.988
9.277,12.695,24.414,16.602,83.008
1.953,13.672,29.297,24.414,56.641
-0.488,13.184,39.062,10.742,14.648
-17.578,10.254,40.039,2.93,-24.902
-0.488,5.859,41.504,9.766,15.137
20.508,2.93,48.34,11.719,58.105
12.695,9.277,43.457,17.09,54.688
2.441,10.742,34.668,25.879,20.02
-6.348,7.812,31.25,24.902,17.09
7.324,7.324,33.691,24.414,34.18
23.926,8.789,42.48,25.391,24.414
18.066,12.207,42.969,23.926,53.223
13.184,14.16,39.551,23.926,6.836
9.277,13.184,38.574,27.344,-40.039
10.742,16.602,39.062,22.461,-11.719
28.32,21.484,42.969,18.555,43.457
19.531,24.414,39.062,27.344,-4.883
1.465,25.879,29.785,23.438,-22.949
2.441,25.391,25.391,13.184,16.113
6.348,23.926,26.367,10.254,-3.418
13.672,24.414,33.203,10.742,-39.551
10.742,24.414,35.645,9.277,-37.109
8.301,20.996,33.203,4.395,16.113
-1.465,14.648,40.527,3.418,18.555
-9.277,11.719,30.762,1.465,62.988
14.648,14.648,29.297,12.695,119.141
18.066,18.555,40.039,21.973,39.062
3.418,20.996,28.32,8.301,19.531
2.93,21.484,20.508,2.441,78.613
10.742,24.414,23.438,10.254,46.875
25.391,27.344,32.715,22.461,26.855
33.691,26.855,38.086,30.273,16.602
22.949,25.879,37.598,26.855,7.324
9.766,24.902,36.133,27.344,39.551
14.648,24.414,25.879,19.043,48.34
34.668,25.879,24.414,19.043,23.438
56.641,28.809,34.18,21.484,20.02
45.898,28.809,34.668,18.066,0.977
16.602,25.391,29.785,24.902,95.215
6.348,24.902,21.973,26.855,96.68
24.414,27.344,24.902,24.902,-10.254
46.875,29.297,29.785,29.785,20.996
30.273,30.273,29.297,27.832,64.941
11.719,31.738,24.902,21.973,50.781
11.719,31.738,18.555,23.926,-17.578
23.438,33.203,28.32,31.25,-28.32
44.434,35.645,40.527,39.062,47.852
36.133,37.109,46.875,32.715,69.336
21.973,35.156,45.898,30.762,22.461
16.602,33.691,43.945,30.762,8.301
9.277,32.227,41.992,20.02,44.922
20.02,33.203,47.852,15.625,59.082
15.137,32.715,53.223,21.973,20.508
-3.906,25.879,51.758,28.32,74.219
8.301,29.297,41.504,23.438,94.727
15.625,34.18,36.621,16.113,48.34
8.789,31.25,45.41,16.113,77.637
18.555,31.738,41.992,23.926,62.5
9.766,30.273,27.344,20.996,37.598
-4.883,28.809,18.555,12.207,61.523
12.207,28.32,17.09,22.461,101.074
29.785,26.855,17.578,23.926,39.551
28.32,27.344,19.043,19.043,-6.348
18.066,29.785,13.184,30.762,15.137
-1.465,31.25,7.812,19.043,18.066
-0.488,30.762,5.371,4.395,12.207
16.602,28.809,14.648,9.277,-10.742
20.508,30.273,25.391,8.301,-31.738
5.371,25.879,27.832,20.508,34.668
7.324,22.461,24.902,24.414,58.594
3.418,20.996,10.742,-3.418,29.297
11.719,23.926,13.184,-1.953,38.574
22.461,24.414,25.391,4.395,31.738
23.438,23.926,21.484,9.766,20.996
18.066,28.809,17.578,4.883,-51.758
-4.883,28.32,16.113,3.906,-46.875
14.648,24.414,21.484,23.926,8.789
27.344,23.438,28.32,27.344,5.859
14.648,25.391,32.227,23.926,24.902
20.02,28.809,29.297,15.137,28.809
32.227,32.227,26.855,10.254,37.109
26.855,32.715,38.086,13.184,75.684
18.066,29.785,42.48,21.484,52.734
28.32,31.25,34.668,28.809,27.832
28.809,34.18,25.391,28.809,-21.484
19.531,32.227,17.09,15.137,-59.082
36.133,27.832,17.578,10.742,42.48
47.852,26.855,28.32,20.996,78.125
33.203,24.902,33.203,35.645,11.23
24.414,22.461,32.715,27.832,17.09
10.742,21.973,27.344,17.578,31.738
14.648,22.949,21.973,22.461,64.941
33.691,20.996,22.461,22.461,52.734
31.738,17.09,20.02,26.855,-10.254
29.297,18.555,16.602,32.227,28.809
24.414,20.508,8.789,24.902,30.762
24.902,20.02,2.441,14.648,-13.672
42.48,21.973,7.812,22.461,25.879
41.504,25.391,12.207,32.227,32.227
20.508,21.973,6.836,25.879,39.551
6.348,22.461,3.418,18.066,32.715
11.719,25.879,3.418,16.602,-13.184
31.25,23.438,14.648,23.926,-15.137
24.902,21.484,19.531,21.973,-24.902
2.93,17.578,17.09,12.695,52.246
0.488,22.461,11.23,5.859,97.168
12.695,31.25,-2.441,5.371,54.688
28.32,34.18,-9.766,7.324,21.973
32.227,35.645,-8.301,7.324,-25.391
20.996,32.227,-6.836,19.531,-12.207
4.395,31.25,-8.301,14.16,51.758
4.883,29.785,-17.09,-3.906,69.336
32.715,29.297,-7.812,-2.441,-0.977
47.363,30.762,13.672,8.789,67.871
23.926,27.344,15.137,6.348,75.684
0.488,25.391,10.254,8.789,-35.645
13.672,25.391,17.578,6.348,-4.395
27.832,28.32,30.762,-1.953,85.938
42.969,31.738,23.926,7.324,115.723
43.945,33.691,20.02,13.672,37.109
34.668,35.645,25.879,2.93,44.922
31.25,32.715,21.484,3.906,45.898
35.645,31.738,27.832,7.812,-16.602
53.711,31.738,34.668,0.488,-13.672
36.621,28.809,20.02,-6.348,-4.395
3.418,24.414,14.16,-6.348,-9.766
-5.859,21.973,20.02,1.953,-13.184
24.902,26.367,21.484,12.695,13.184
37.109,26.855,24.414,20.996,44.922
9.766,25.391,34.668,23.438,72.754
2.93,21.973,36.133,16.602,78.613
2.441,21.973,30.273,-2.441,57.617
2.441,20.508,30.762,-5.859,30.273
18.555,18.555,33.691,10.742,-11.23
16.602,18.555,35.645,14.16,4.395
0,16.602,35.645,7.812,21.973
-12.695,14.648,35.156,3.906,34.668
-4.883,18.066,26.855,4.883,58.105
17.578,24.902,24.902,7.812,45.898
14.16,21.973,29.785,6.836,16.113
-3.418,21.484,24.902,7.812,43.945
-3.418,23.926,22.461,5.371,46.387
11.23,23.926,20.996,-1.953,27.344
11.719,27.344,24.414,-7.812,-3.418
8.301,34.668,34.18,0,4.883
0.977,35.645,34.668,5.859,40.039
-2.93,31.25,31.738,6.348,1.465
4.883,29.297,36.621,17.578,12.695
11.23,26.367,38.086,7.812,42.969
15.625,27.344,37.598,0.977,26.855
10.742,29.297,35.156,2.441,92.773
-0.488,28.32,34.668,-4.395,71.289
4.883,28.32,37.109,-11.23,21.973
19.531,25.879,34.18,-1.953,36.133
18.066,20.996,36.133,15.137,-3.418
12.695,20.02,37.109,26.367,-42.48
6.348,21.484,35.156,18.066,-61.523
12.695,23.926,33.691,24.902,-22.949
34.18,26.367,34.668,34.668,35.156
37.109,25.879,41.016,18.555,72.266
34.668,22.949,43.945,20.996,69.824
17.09,27.832,41.016,36.621,-28.809
6.836,31.738,29.297,24.902,-11.23
35.156,30.762,31.25,16.602,62.5
43.945,32.715,38.574,36.621,-0.977
24.414,36.621,34.668,40.039,-53.711
24.414,38.574,26.855,39.551,-41.016
26.367,38.086,23.438,39.551,5.859
32.715,40.039,31.25,41.016,-3.418
48.34,42.48,43.945,46.387,-14.16
47.852,38.574,35.645,47.363,9.277
43.945,36.621,31.25,50.293,11.23
40.527,41.016,30.273,35.156,-26.367
34.18,42.969,26.367,18.555,-12.207
38.574,39.551,33.203,20.508,80.566
34.18,35.156,22.461,24.414,42.48
27.344,38.086,13.184,29.297,7.812
28.32,40.527,12.695,23.438,83.984
34.18,38.086,6.836,19.531,74.707
48.34,36.133,5.371,30.762,52.734
52.734,36.133,0,36.133,70.801
41.992,36.133,-6.348,25.391,63.965
25.391,36.133,-9.277,28.809,51.758
20.508,34.668,-11.719,22.461,-43.945
43.457,33.691,-2.93,7.324,-47.852
49.316,33.691,-1.465,11.719,-7.324
25.879,32.715,-7.812,23.438,49.316
20.996,33.691,-11.719,22.461,38.574
25.391,32.715,-9.766,22.949,33.203
55.176,34.668,-0.488,51.758,21.973
62.988,38.574,10.254,57.617,22.461
28.32,39.062,15.137,39.062,80.078
25.879,41.016,14.16,32.227,27.832
30.762,43.945,19.531,29.297,-22.461
37.598,43.945,23.926,35.645,-26.367
41.992,41.992,21.973,33.203,9.766
32.227,41.016,23.438,42.48,4.395
22.949,40.527,28.809,40.039,-30.762
21.484,41.016,20.996,13.672,-15.625
41.016,46.387,18.066,6.348,34.18
42.48,46.875,26.855,15.625,82.52
23.438,41.504,31.738,12.695,97.656
28.32,41.016,33.203,33.203,79.59
24.902,37.598,28.32,39.062,52.246
23.438,38.086,32.227,12.207,8.301
20.508,40.039,44.434,24.414,20.508
25.879,37.598,44.922,42.48,37.109
24.902,35.156,45.41,18.066,-1.953
-4.395,30.762,43.945,-0.488,30.273
16.602,32.227,46.875,15.625,39.551
40.039,31.738,45.898,8.789,18.066
0.977,29.785,42.48,-3.418,75.195
-13.184,30.762,44.434,0.488,26.855
-14.648,27.832,41.504,8.789,-56.641
-0.977,26.367,43.457,6.348,-33.691
17.578,29.297,52.734,13.184,18.066
19.043,29.297,55.664,27.832,38.574
-6.348,23.438,56.152,16.113,49.316
-30.273,22.461,53.711,7.812,23.926
-8.301,22.949,44.922,0.977,-12.207
20.996,26.855,46.387,-7.324,-5.859
9.277,25.879,49.316,-3.418,10.742
-6.836,21.484,43.945,3.418,41.016
-11.23,25.879,35.156,-0.488,63.477
-0.488,30.762,30.273,6.836,36.621
6.348,31.738,39.551,9.277,-13.184
13.672,32.715,41.504,14.648,9.766
15.137,33.203,37.109,26.367,44.434
-10.742,28.32,34.18,10.742,68.359
-9.277,26.367,24.414,3.418,38.086
23.926,34.668,28.809,26.855,16.602
38.574,35.645,34.668,28.809,31.25
18.555,30.273,37.109,18.555,26.855
