TP9,AF7,AF8,TP10,Right AUX
18.066,36.621,40.527,12.695,-11.23
51.27,38.574,44.922,21.484,23.926
71.289,38.574,44.434,30.273,23.438
58.105,36.621,40.039,32.715,-18.555
35.645,28.809,36.133,24.902,-56.641
19.531,28.809,39.551,19.043,-41.016
45.898,33.691,43.945,22.461,19.043
71.289,33.691,39.062,28.809,27.832
53.223,34.18,45.898,25.391,-2.441
31.738,35.156,50.293,21.973,-15.625
17.09,35.645,46.387,23.438,19.043
36.621,33.691,47.852,25.391,40.039
65.918,33.691,41.504,28.809,41.504
57.129,33.203,39.062,25.879,56.641
39.551,32.715,39.062,23.926,-25.879
24.902,33.691,36.133,23.926,-4.883
48.34,33.203,39.062,25.879,61.035
81.055,33.691,40.039,28.809,66.406
67.871,32.227,43.457,25.879,32.227
45.41,34.18,49.316,22.461,51.758
20.996,33.203,42.969,14.648,50.781
25.391,27.344,39.062,8.789,-20.508
54.688,32.227,44.922,12.207,45.41
50.781,34.18,51.27,13.672,100.098
30.273,33.203,48.828,7.324,69.824
11.719,34.668,40.527,1.953,46.875
22.461,28.809,39.062,6.836,27.832
55.664,24.902,37.109,12.695,5.859
52.734,30.762,35.645,11.719,-3.906
37.109,39.062,37.598,16.602,19.531
20.02,42.969,37.109,14.16,46.875
23.438,38.574,39.551,9.277,-23.438
57.129,31.25,37.109,15.625,-47.363
56.641,26.855,33.203,18.555,-40.527
40.527,28.32,34.668,16.113,-22.949
19.043,31.738,33.691,14.648,21.973
15.137,32.715,35.645,16.113,15.625
55.176,34.668,38.574,20.508,20.508
64.453,39.062,40.039,25.391,45.41
42.48,40.527,41.504,28.809,-22.461
19.531,37.109,40.527,22.949,-8.301
12.207,39.062,40.039,15.137,33.691
44.922,41.504,45.898,18.555,36.133
53.711,41.016,51.27,19.043,54.199
33.203,43.945,48.828,13.184,26.367
17.578,40.039,43.945,10.254,15.137
3.906,36.133,44.922,7.812,29.785
32.715,41.016,41.504,10.254,-5.371
55.176,40.527,40.527,14.648,-41.504
38.574,41.504,45.41,14.16,-46.875
17.09,41.992,45.41,8.789,-60.059
2.441,39.062,41.504,4.883,-51.758
28.809,38.574,43.457,6.836,6.348
47.852,41.504,43.457,7.812,37.598
36.133,42.48,41.992,6.836,27.832
22.949,39.551,43.457,6.348,2.93
5.859,37.109,40.527,6.348,88.867
32.715,35.156,40.039,13.184,82.52
59.082,35.156,43.457,19.531,11.719
45.898,35.156,45.41,16.602,41.504
32.715,38.086,43.945,21.484,3.906
15.137,42.48,40.527,21.484,42.969
31.25,41.504,36.133,20.508,70.312
58.105,38.086,29.297,29.785,-14.16
45.41,32.715,29.297,27.344,-21.484
21.484,31.738,35.156,13.672,23.438
-2.93,34.668,36.133,4.395,72.754
11.719,39.062,33.203,-0.977,101.562
43.457,43.457,28.32,2.93,66.895
36.621,46.387,22.949,7.324,44.922
23.438,47.363,23.438,10.742,43.945
5.371,41.504,21.484,8.301,-3.906
12.695,35.645,20.996,8.301,1.953
53.711,39.551,24.414,17.09,32.715
49.316,40.527,25.391,15.137,8.789
30.762,39.062,28.32,12.207,-1.953
15.137,44.434,33.203,10.254,20.02
16.113,48.34,40.527,10.254,57.129
54.688,45.41,40.039,23.926,33.203
59.082,41.504,38.574,27.832,45.898
38.086,41.016,40.527,24.414,20.508
16.113,39.062,37.109,21.973,0.977
9.277,37.598,35.645,17.578,62.012
50.781,40.039,37.109,25.879,66.895
62.012,41.504,39.062,31.25,39.551
43.457,42.969,33.691,24.902,57.617
26.855,40.527,24.902,17.09,25.879
13.184,35.156,27.344,12.695,-2.441
43.457,32.715,28.809,18.066,11.23
61.523,31.25,23.926,20.996,-43.457
46.875,35.156,26.855,18.066,-0.977
24.902,34.18,24.902,16.113,88.379
12.207,30.273,20.508,14.16,68.848
36.621,30.273,22.461,13.184,0
53.223,30.762,30.762,14.16,-23.438
41.504,35.156,34.18,6.348,-2.93
23.926,35.156,24.902,1.953,-47.363
7.324,37.109,19.043,3.906,-63.965
30.762,47.852,23.926,5.859,0.488
54.688,54.199,29.785,12.207,24.902
39.062,53.711,29.785,11.719,-5.859
16.602,49.805,21.484,0,-12.207
-2.441,47.852,16.602,-7.324,41.992
17.578,46.875,26.367,0.488,59.082
42.48,44.922,32.227,6.348,72.754
30.762,41.504,28.32,5.371,35.156
12.207,40.527,28.32,2.93,8.301
-3.906,42.48,31.738,-2.441,-29.297
18.555,43.945,32.227,0,-10.254
45.898,43.945,28.809,4.395,27.832
35.645,43.945,26.367,3.418,24.902
28.32,42.969,27.832,8.301,19.531
8.789,41.992,31.738,7.812,4.883
7.324,42.969,35.156,0.977,31.738
41.504,39.551,39.551,3.906,10.742
45.41,41.016,47.852,10.254,28.32
33.691,45.41,44.434,13.672,28.809
13.184,46.387,42.48,12.207,39.062
15.137,49.316,44.922,5.371,54.688
47.363,45.898,42.48,3.418,14.16
45.898,41.016,44.434,7.324,28.809
32.227,42.48,43.945,12.207,20.996
15.625,39.551,39.062,10.742,-27.344
15.137,39.062,37.109,6.348,53.223
51.27,40.527,38.574,11.719,114.258
56.641,39.062,33.691,11.719,52.246
31.738,39.551,32.227,5.859,-8.301
5.859,38.574,29.297,6.348,-3.418
2.441,40.039,23.438,4.883,0.488
35.156,40.039,26.367,2.93,-6.348
41.992,36.621,32.227,5.371,73.242
24.414,38.086,33.691,4.395,63.477
3.906,39.062,32.715,3.418,-27.344
-1.465,39.551,35.645,8.301,-14.16
34.18,36.133,39.062,17.578,10.742
50.293,38.574,39.062,22.949,-14.16
31.25,44.922,39.551,23.926,-8.789
13.184,44.434,35.156,20.508,20.996
7.812,49.316,26.855,13.184,62.988
38.574,49.316,23.926,13.184,71.777
61.035,43.457,21.484,20.508,20.02
50.293,48.34,23.438,21.973,-9.766
32.715,48.34,30.762,23.926,-36.621
22.461,44.434,41.016,20.02,-2.441
50.293,48.828,47.363,22.461,-13.672
72.266,47.852,43.457,32.227,-10.254
58.105,44.434,41.504,28.809,28.32
36.133,42.969,41.992,22.461,43.945
20.508,41.504,41.992,19.043,57.617
39.062,42.48,44.434,13.672,52.734
59.082,38.086,44.434,14.16,20.02
43.457,35.156,39.062,11.719,18.066
24.414,39.062,38.574,8.789,62.012
7.812,34.668,36.621,13.184,55.176
21.484,27.832,38.574,12.207,16.113
52.734,28.32,39.062,15.137,10.742
48.34,31.25,39.551,23.438,6.836
23.438,35.156,42.48,18.066,32.715
2.441,35.156,40.527,10.254,73.73
16.602,35.156,38.574,13.184,92.773
50.293,33.203,37.598,18.066,42.48
48.34,34.18,44.922,18.555,38.574
28.809,36.133,44.434,13.184,66.895
3.418,30.762,33.691,8.301,23.926
7.324,29.785,36.621,9.277,-25.879
44.922,37.109,42.48,17.578,8.789
50.293,46.387,43.457,23.438,36.621
35.156,52.246,43.457,17.578,36.133
17.09,50.781,37.109,11.23,59.082
17.09,50.781,37.109,9.766,47.852
50.293,49.805,42.969,12.207,-0.977
54.688,43.945,38.086,12.695,2.93
33.203,38.574,34.18,9.766,22.461
13.672,35.156,34.18,4.883,20.508
9.277,33.691,32.715,3.418,13.184
41.992,30.762,34.18,11.719,18.066
51.758,29.785,32.715,17.578,14.648
34.18,32.715,35.645,12.695,-0.977
18.555,33.203,36.621,9.277,50.781
13.184,32.715,35.645,7.324,66.406
42.48,30.762,38.086,11.719,22.949
54.199,27.832,36.621,14.648,-17.09
34.668,28.809,31.25,8.301,-26.855
21.973,27.344,26.367,9.277,-45.41
15.137,27.344,33.203,12.695,-62.012
37.109,31.25,37.598,16.113,-4.395
55.664,32.227,30.762,18.555,5.859
42.969,34.668,28.809,17.578,-41.992
23.438,37.109,37.109,13.184,5.859
7.324,35.156,40.039,6.348,-11.23
35.645,36.621,41.016,10.742,-44.434
62.5,36.621,43.945,19.531,19.043
48.34,29.297,44.434,19.531,-6.836
28.809,27.344,39.062,15.625,3.906
11.719,27.832,33.203,10.254,33.691
28.32,26.855,28.809,12.695,-27.344
56.152,27.832,25.391,13.184,2.441
48.34,34.18,33.203,13.184,21.973
34.18,35.645,38.086,16.113,42.48
20.02,34.18,35.645,17.09,65.918
31.738,35.645,40.527,22.461,38.574
64.453,32.715,35.645,28.809,69.824
55.176,30.273,32.227,24.902,81.543
26.855,31.25,36.133,16.113,82.52
7.812,32.227,32.227,11.23,65.43
19.043,30.273,41.504,15.137,54.199
53.223,29.297,49.316,23.438,80.078
49.316,25.391,47.852,20.996,66.895
26.855,23.438,52.246,14.648,22.949
6.836,23.438,51.758,8.789,-17.09
7.812,22.461,50.781,0.977,29.297
42.969,22.949,52.246,7.324,38.574
49.316,24.414,50.781,15.625,-21.973
25.879,34.18,51.27,10.742,17.578
3.418,34.18,49.316,7.812,-20.508
6.348,33.203,51.27,11.719,-24.902
42.969,36.621,50.293,16.113,92.773
49.805,37.598,43.945,19.531,62.988
33.691,38.086,42.969,20.02,12.695
20.02,36.621,43.945,16.113,48.34
13.672,33.203,49.316,11.719,43.457
43.945,33.203,47.852,14.16,-28.809
48.828,30.273,38.574,9.277,-28.32
22.949,27.344,34.668,-1.465,21.484
6.348,30.762,35.156,0,-24.902
1.465,33.203,37.598,3.906,21.973
35.156,33.691,39.551,9.766,21.973
55.664,30.762,40.039,15.137,0.977
35.645,29.297,33.203,11.719,30.273
10.742,25.879,30.273,5.371,38.574
0.977,22.949,33.203,7.324,0.488
29.297,25.879,41.992,12.207,6.348
45.898,25.391,36.621,11.23,59.57
28.809,19.531,32.715,6.348,-33.203
11.719,19.043,36.621,3.418,-42.969
2.93,26.367,33.691,9.277,12.695
23.926,32.715,38.086,10.254,4.395
46.875,34.668,41.992,10.742,55.176
34.668,33.691,42.969,8.301,-12.207
19.531,36.133,41.016,1.465,4.395
6.348,37.598,36.621,-2.93,36.133
21.973,37.109,35.645,-2.441,13.672
44.434,35.645,37.109,5.859,52.734
30.273,35.156,35.156,6.836,20.508
10.254,36.621,30.762,-1.465,41.016
-6.836,38.086,30.762,-4.883,8.301
10.742,40.039,35.156,3.906,-4.883
46.387,39.062,32.715,10.254,33.203
39.062,34.18,37.109,15.625,41.016
19.531,33.691,42.48,14.16,82.52
-0.488,34.668,34.18,9.766,62.5
6.836,37.598,31.738,8.301,26.367
43.457,40.039,27.832,6.836,-13.672
38.086,40.039,31.738,9.766,-17.09
16.602,39.551,42.969,9.766,40.527
-0.977,38.086,37.598,7.324,27.832
4.883,39.062,36.133,6.836,25.391
43.457,37.109,40.039,8.789,19.043
48.34,37.109,42.969,10.742,-50.293
30.273,39.062,44.434,4.395,1.465
7.324,40.039,38.086,-2.441,10.742
0.488,37.598,39.062,-4.395,-50.293
35.645,37.109,43.945,2.93,-35.156
49.805,36.621,41.992,9.277,-18.555
32.227,34.668,47.363,2.441,3.418
15.625,39.062,50.293,0,55.176
15.137,44.434,43.945,5.859,-3.418
47.852,46.387,45.898,12.695,-16.113
62.5,41.016,42.48,16.602,15.625
46.875,37.109,40.527,17.578,29.785
22.461,36.133,37.109,13.184,27.344
8.789,29.297,29.785,9.766,31.25
39.062,31.738,33.691,16.113,66.406
50.293,34.668,33.691,22.949,43.457
32.227,31.738,34.18,25.391,27.832
16.113,28.809,32.227,22.461,32.715
5.371,29.785,28.809,20.508,-4.883
30.762,31.738,32.227,21.973,4.883
54.199,28.32,35.156,23.438,2.441
43.457,25.879,36.133,21.973,-23.438
24.902,27.832,38.086,20.02,0.488
11.23,29.297,35.645,19.043,61.523
35.645,34.668,36.133,20.02,19.531
63.965,36.133,38.574,22.949,-10.254
55.664,38.086,44.434,27.832,15.625
36.133,39.062,50.781,27.832,22.949
11.23,35.156,41.504,17.09,36.621
24.902,36.621,35.156,15.137,7.324
57.129,37.598,38.086,22.949,0.488
47.852,41.016,37.109,20.508,-11.23
28.809,41.992,34.18,16.113,-6.348
7.324,40.527,31.25,15.625,-8.301
16.113,40.039,38.086,14.16,-3.906
52.246,41.016,49.316,20.508,35.645
49.316,41.992,50.781,22.461,104.98
28.809,43.945,50.781,21.484,71.289
7.812,44.434,46.387,21.484,60.059
17.09,44.922,36.133,18.555,46.387
51.27,42.48,31.25,24.902,16.602
43.457,38.574,31.738,20.996,68.359
23.438,37.109,34.18,13.184,52.246
6.836,34.668,33.691,18.066,23.438
11.719,34.668,30.762,20.02,43.945
46.875,31.25,28.32,22.461,-8.301
52.246,29.297,32.227,26.367,-34.18
38.086,32.715,34.668,27.344,23.438
19.043,33.691,29.785,23.438,23.438
17.09,36.621,27.832,19.043,8.789
52.246,35.645,30.762,23.438,-0.488
57.129,28.32,35.645,19.531,6.836
33.691,26.367,37.109,9.277,27.832
15.137,27.344,33.203,8.301,27.832
8.301,25.391,33.203,5.371,40.039
40.527,30.762,40.039,2.441,59.082
56.152,32.227,40.527,8.789,50.293
35.645,29.297,38.574,13.184,-10.254
13.184,35.645,40.527,5.371,23.438
4.883,37.598,41.016,0.977,13.184
38.086,35.645,49.805,9.277,-9.766
58.594,34.668,55.664,19.043,-14.648
39.551,35.156,56.641,16.602,17.09
20.02,41.504,50.293,11.719,88.867
11.719,49.316,43.945,13.184,44.434
40.527,58.594,46.875,16.602,-32.715
58.594,61.035,45.898,13.672,27.832
35.156,60.059,42.48,1.465,57.129
18.066,59.57,42.48,-1.465,45.898
6.348,57.129,45.898,1.465,95.215
31.738,58.105,46.387,9.277,54.199
56.152,56.641,41.504,9.766,6.348
35.156,54.199,38.086,-0.977,43.945
20.02,54.688,41.016,-0.488,63.477
3.418,53.711,37.598,-1.465,60.547
17.09,51.27,33.203,-5.371,26.855
55.664,51.27,33.203,4.883,19.043
48.34,54.688,30.273,7.812,57.129
22.461,58.594,33.203,-0.977,-4.883
-0.977,60.059,34.668,-6.836,-22.461
11.23,57.617,39.062,-2.93,32.715
38.086,51.27,42.969,0.977,-35.156
27.832,52.734,47.363,0.977,-43.945
15.625,56.152,54.199,0.488,62.5
-2.93,49.316,51.27,5.371,36.133
1.953,47.363,49.805,7.812,-6.348
37.109,52.246,46.875,9.277,-45.41
40.039,59.57,43.457,11.23,6.348
19.531,58.594,44.434,4.883,47.852
-1.465,59.57,42.969,2.93,-8.789
4.883,62.5,48.34,8.301,9.766
37.598,55.664,53.223,13.672,-21.973
42.969,54.688,46.387,20.508,-5.859
29.785,54.199,38.574,19.043,57.617
5.371,49.316,32.227,8.301,-5.859
-5.859,48.828,28.809,-1.953,-47.363
27.832,48.828,30.762,3.418,13.672
51.27,51.758,27.832,18.066,46.387
32.227,57.129,22.461,6.836,72.266
1.953,54.199,23.438,-5.859,100.098
-2.441,44.922,26.367,-2.441,22.461
33.203,41.016,29.785,8.301,-12.695
44.922,40.527,22.949,16.113,52.246
21.484,38.574,20.508,7.324,71.777
4.395,40.039,22.949,0,30.762
2.93,39.551,18.555,0.977,-26.855
27.832,38.574,26.855,0.977,-73.73
35.645,35.645,28.809,-4.395,-73.73
18.555,37.109,28.32,-1.953,12.207
5.371,40.527,37.109,6.348,31.738
1.465,41.992,33.691,10.254,49.316
33.691,46.387,28.809,13.672,47.363
53.711,44.922,30.762,18.066,44.434
36.133,42.969,28.809,13.184,62.988
20.996,43.457,26.855,9.766,40.527
-0.488,40.039,25.879,9.277,14.16
23.926,34.18,29.297,16.602,-20.996
62.988,36.133,31.738,33.203,20.996
52.734,42.969,28.32,38.574,59.57
27.344,41.992,24.414,26.855,-17.578
1.953,41.992,24.414,17.09,13.672
16.113,36.621,30.762,18.555,21.484
46.387,32.227,33.203,21.484,-61.035
39.062,41.504,29.297,12.695,-44.922
30.273,49.805,31.25,7.812,-26.367
16.113,52.246,34.668,13.184,-24.414
18.555,49.805,37.598,13.184,27.832
54.688,44.922,41.016,19.531,20.996
55.176,43.945,39.062,19.531,-17.09
29.297,41.504,39.551,6.836,6.836
-2.441,42.48,39.551,-5.371,-2.441
-0.488,47.852,32.227,-10.254,12.695
38.086,44.434,29.297,-2.441,46.387
39.551,40.039,28.809,0.488,22.461
20.02,41.504,35.156,-2.93,-3.906
-0.977,42.969,33.691,2.441,7.812
4.395,44.922,26.855,4.395,-2.441
35.156,42.969,24.902,4.395,9.766
34.668,41.016,21.484,6.836,58.594
20.508,46.875,18.555,6.836,62.988
3.906,45.41,15.137,5.371,47.363
6.348,38.086,16.602,7.324,58.594
41.016,32.715,24.902,14.648,28.809
45.898,28.32,25.879,14.648,-28.809
23.926,32.715,20.02,0.977,17.09
6.836,38.086,16.113,-4.883,39.062
2.93,40.039,12.695,-2.93,19.043
32.715,42.969,14.648,0.977,1.953
51.27,47.852,14.648,11.719,-45.41
28.32,44.434,16.602,2.441,-62.5
2.441,35.156,21.973,-2.93,-1.953
-1.465,36.133,21.973,9.277,29.297
27.344,45.898,20.508,5.859,35.645
47.852,47.852,5.371,1.953,11.23
31.738,45.41,2.441,-0.977,-2.93
8.789,46.875,11.23,-8.789,83.984
4.883,48.828,7.324,-6.836,29.297
22.461,48.34,14.16,-4.883,-8.301
41.504,43.945,26.855,1.465,14.648
37.109,47.852,32.715,3.906,50.781
14.16,53.711,29.297,-8.301,57.617
-7.324,51.758,26.855,-15.625,55.176
13.184,48.34,31.738,-11.23,102.051
45.898,44.434,34.668,-1.953,82.031
27.344,40.527,32.227,-8.301,21.484
6.836,42.48,24.902,-17.09,-3.906
4.883,48.828,23.926,-3.906,30.762
25.879,52.246,26.855,5.859,34.668
53.223,49.316,24.902,4.883,-24.414
41.504,42.48,29.297,3.906,-2.441
24.902,36.621,40.039,7.812,17.09
8.301,41.016,33.691,3.906,0.977
7.324,44.922,27.832,-2.441,17.578
36.133,46.875,29.297,4.395,-15.137
35.645,52.734,29.785,11.719,-19.043
10.742,50.293,35.156,6.348,27.344
-11.719,45.41,34.668,-2.93,-10.742
-5.371,48.828,33.691,-8.789,-48.828
32.715,58.105,34.18,-3.906,-36.133
36.133,60.059,37.598,3.906,-41.992
8.789,53.711,39.551,-2.441,17.578
-7.812,51.758,39.551,-7.324,76.172
0,54.199,39.551,-2.93,61.523
30.762,53.223,42.48,3.418,23.438
37.598,49.316,44.434,6.836,102.539
23.926,55.664,44.922,2.93,154.785
5.371,57.129,46.387,4.395,37.109
-0.977,55.664,41.016,4.395,-8.301
32.227,56.641,36.133,10.742,-19.531
44.434,50.781,32.715,20.02,0
19.531,48.34,38.574,9.277,20.02
-5.859,47.363,44.434,-0.977,31.738
-5.859,44.434,41.504,2.93,56.641
30.762,40.039,41.992,15.625,67.383
43.945,37.109,37.598,22.461,66.895
20.02,39.062,31.738,16.113,-24.902
6.348,44.434,28.809,8.301,-46.875
-0.977,46.387,25.879,0.488,-17.09
22.461,42.969,31.738,3.418,5.859
38.574,39.062,34.18,6.348,50.293
21.973,39.062,32.227,4.883,17.578
5.371,40.527,33.203,3.418,27.832
-13.672,40.527,33.203,-10.254,40.527
6.348,45.898,34.18,-18.555,-55.176
30.273,45.898,28.32,-19.531,-28.809
19.043,42.969,24.902,-18.555,30.273
0.488,43.457,33.203,-17.578,-22.949
-12.695,40.527,33.691,-18.555,-27.832
15.625,43.945,33.203,-16.113,15.137
47.852,48.34,33.203,-5.371,39.551
34.668,48.828,31.738,0.488,-21.973
16.602,46.875,32.715,3.906,-69.336
3.906,42.969,31.738,6.836,4.395
21.484,45.41,33.203,7.812,13.184
50.781,43.945,36.133,11.23,-54.199
36.133,39.062,37.109,4.883,-17.578
16.113,42.48,39.062,-4.883,4.395
-0.488,39.062,39.062,-2.441,-44.922
12.207,35.156,41.992,7.324,3.906
53.223,38.086,41.992,13.672,101.074
53.711,40.527,37.598,12.207,89.844
32.715,44.434,38.086,10.742,59.082
14.16,50.293,35.156,11.719,52.734
17.09,45.898,36.133,10.254,92.773
42.969,37.109,38.574,12.695,92.773
43.945,36.621,38.574,16.113,3.418
23.926,37.598,41.504,13.184,15.137
-0.977,34.668,39.551,9.766,61.035
1.953,26.367,34.18,8.789,44.922
37.598,24.902,33.203,15.137,73.73
45.41,26.855,33.691,23.926,72.754
25.391,26.855,36.133,21.484,20.508
4.395,24.902,34.18,14.16,5.859
0.977,23.438,35.156,14.648,5.859
32.227,23.926,36.621,17.578,21.484
47.852,23.438,39.062,22.461,11.719
30.762,24.414,41.016,18.066,3.418
12.207,31.25,34.668,4.395,5.859
5.371,38.086,31.738,0.977,43.945
30.273,38.086,37.109,5.859,92.773
38.086,36.621,34.18,5.859,37.598
16.602,39.551,34.668,4.395,-12.695
-8.789,36.621,37.598,-5.859,41.016
-21.484,31.738,39.551,-3.906,39.551
10.254,32.227,51.27,11.719,-61.523
32.715,36.621,51.758,15.137,-41.504
14.648,39.551,41.504,6.836,0.977
-13.184,41.504,40.039,-1.953,20.508
-27.344,36.133,39.551,0,73.73
-0.977,31.738,37.598,9.766,64.941
29.785,38.086,40.527,21.973,41.504
24.414,45.41,44.922,19.043,54.199
1.953,45.41,46.387,9.766,-14.16
-21.484,44.922,46.875,6.348,-5.859
0.488,44.922,48.828,10.254,52.734
35.645,41.016,46.387,20.02,35.645
26.367,34.668,43.945,19.531,11.719
10.742,31.25,42.969,14.16,-30.273
-4.395,35.156,36.133,12.207,-43.945
1.953,35.645,32.715,4.883,-5.859
26.367,31.738,35.645,2.93,15.137
12.207,29.785,40.527,0.488,26.367
-12.695,30.762,41.016,-3.906,6.348
-28.809,31.25,37.109,-3.906,-5.371
-17.09,32.715,37.598,-3.906,15.625
15.137,37.109,37.109,-3.418,20.996
13.672,35.156,28.809,-6.348,48.828
-6.836,34.668,25.879,-10.254,44.434
-30.273,34.668,29.785,-10.742,-45.898
-25.391,32.227,34.18,-8.789,-20.02
8.789,27.832,32.227,-4.395,50.293
10.742,23.926,29.785,-2.93,102.539
-2.441,22.461,33.203,-0.977,14.648
-17.09,21.973,34.18,0.488,-28.32
-20.02,20.508,41.016,0.488,4.395
16.602,17.09,44.434,4.883,-8.789
34.668,22.461,38.574,12.695,4.883
23.438,27.832,40.527,15.625,24.902
0,23.438,42.48,11.23,27.832
-8.301,19.531,38.086,8.301,43.945
29.785,18.555,37.109,15.625,4.395
44.434,18.555,35.156,24.414,-40.527
23.438,18.066,32.227,21.973,-19.531
6.836,20.508,30.762,18.555,0.977
-2.441,20.02,30.273,22.949,15.625
16.602,17.09,32.227,17.578,17.578
29.785,16.113,33.203,13.184,23.438
19.043,21.973,33.691,20.996,37.109
2.93,29.297,38.086,21.973,46.875
-8.789,30.273,37.109,18.555,32.715
13.672,31.738,37.598,17.09,47.852
38.086,28.809,39.062,21.484,37.598
27.344,25.391,40.527,18.555,56.641
1.953,22.949,44.434,8.789,71.777
-16.602,19.531,45.41,7.812,15.137
10.254,20.996,45.898,9.277,43.457
39.062,27.344,39.062,7.324,44.434
25.391,34.18,36.133,3.418,19.531
-0.977,36.133,45.898,-5.371,49.316
-18.066,35.645,46.387,-7.812,24.902
4.395,30.273,41.016,0,21.973
35.645,33.203,36.621,5.371,37.109
30.762,36.133,36.133,9.277,34.18
9.766,29.297,41.504,3.418,54.199
-16.602,26.855,41.992,-3.906,38.086
-0.488,28.809,38.574,0,5.371
39.062,31.25,34.18,11.719,-26.367
29.785,28.809,36.621,10.742,-6.836
12.695,31.25,40.039,6.348,23.926
-5.859,36.621,36.621,7.812,-33.691
-3.418,37.109,36.133,0,-14.16
31.738,36.133,38.086,0.488,16.602
31.25,32.227,28.32,2.441,18.066
6.348,27.832,20.508,-4.395,-51.758
-20.02,28.32,26.855,-12.207,-81.055
-15.137,27.832,29.297,-12.695,-21.484
28.809,25.879,27.832,3.906,3.906
32.227,31.25,24.902,12.207,35.645
13.184,37.598,24.902,5.859,28.32
-1.465,36.133,29.785,4.883,36.621
-0.488,36.133,31.25,9.277,25.391
32.227,34.668,31.25,12.695,26.855
41.016,32.715,29.785,20.02,15.137
21.484,36.621,36.621,19.531,-0.977
-0.977,42.969,39.551,10.742,38.086
-7.812,41.992,24.902,7.812,-13.184
26.367,42.48,19.531,13.672,-85.938
38.086,45.898,27.344,15.625,-32.715
17.09,44.434,31.738,12.207,25.879
0,41.016,30.273,10.742,62.988
-7.324,34.668,32.715,11.23,50.293
26.367,34.668,35.645,15.625,22.461
46.387,37.598,33.203,18.555,38.086
28.32,33.691,31.738,15.137,59.57
11.719,35.156,31.738,12.207,53.711
-5.859,37.598,31.738,11.23,10.742
16.113,38.086,33.691,10.254,18.555
37.109,38.086,31.738,14.16,50.293
27.832,34.668,33.203,17.578,63.477
12.207,36.133,39.551,12.207,59.082
-11.23,37.109,37.109,6.836,4.883
11.719,36.621,35.645,12.207,-1.953
47.852,35.645,41.504,19.531,32.227
34.668,35.645,39.551,15.137,26.367
10.742,34.668,37.598,2.93,35.645
-9.277,29.785,35.156,2.441,64.941
12.207,31.25,34.668,9.277,24.902
48.828,33.203,35.156,15.137,-5.859
39.551,25.879,30.762,16.113,64.453
19.043,22.461,32.715,11.719,58.105
-1.465,20.02,35.156,9.277,58.105
7.812,16.113,35.645,9.277,55.664
39.551,17.578,39.062,12.695,33.691
33.203,17.09,41.016,15.137,70.801
12.207,16.602,41.504,14.648,30.762
-13.184,17.578,40.039,8.301,14.16
-8.301,21.484,40.039,8.301,27.832
28.809,25.391,41.504,13.672,28.809
27.344,20.996,42.48,10.254,45.41
13.184,18.555,41.504,11.23,-18.066
-2.93,19.531,38.574,12.207,8.789
-8.301,20.508,41.016,5.371,15.137
25.391,24.902,48.828,10.254,-94.238
37.598,25.391,42.969,18.066,-57.617
25.391,30.273,41.016,19.531,48.34
10.742,42.48,46.875,19.531,61.523
5.371,46.875,43.457,17.09,17.09
32.227,46.387,43.945,11.719,17.09
43.945,45.41,41.016,15.625,62.012
36.133,45.898,36.133,24.902,5.859
18.555,48.828,40.039,20.508,2.93
9.277,53.711,42.969,14.16,27.344
37.598,53.711,49.316,14.16,40.527
41.992,47.363,50.293,16.602,94.727
