TP9,AF7,AF8,TP10,Right AUX
58.105,56.152,98.145,17.578,-2.93
45.898,49.316,64.453,10.254,37.598
37.598,51.758,-62.988,13.184,94.238
52.734,62.012,-35.156,28.809,48.34
72.266,72.266,66.895,39.551,17.578
73.73,67.383,128.418,32.715,45.41
49.316,51.27,18.066,14.648,25.391
21.973,41.016,-93.262,-3.906,-59.57
20.02,35.156,-63.965,-12.695,-48.828
31.738,34.668,-21.973,-15.137,-3.906
36.621,31.25,76.66,-15.625,-21.973
31.25,28.809,78.613,-9.277,-14.648
26.367,34.18,-75.195,-0.977,-20.508
37.109,44.434,-65.43,2.93,-48.34
44.434,45.898,29.785,-3.418,-41.504
49.805,36.133,101.562,-5.371,-58.105
52.246,35.645,48.828,-0.488,-17.578
31.738,36.621,-38.086,-4.395,75.195
17.578,35.645,-51.758,-15.625,58.594
31.25,35.156,-15.137,-14.16,14.648
40.527,30.762,53.223,-13.184,28.809
45.898,35.645,43.945,-6.348,28.809
46.875,44.434,-18.555,5.859,12.695
26.367,41.992,-21.973,-4.883,38.574
17.09,38.086,-53.711,-21.484,59.082
26.855,31.738,8.789,-25.391,24.414
43.457,36.621,110.352,-7.324,-15.625
24.902,40.039,-7.324,-2.93,-5.859
-1.465,34.668,-66.895,-9.766,23.926
10.742,35.156,-49.316,-8.301,4.883
31.25,32.715,54.199,-13.184,28.809
38.086,32.715,58.105,-14.16,34.18
24.414,30.762,-57.617,-10.254,16.113
12.695,29.785,-63.965,-13.184,10.742
20.996,28.809,-20.508,-14.16,23.926
37.598,31.25,39.551,-8.789,89.355
46.875,32.227,80.566,-6.836,56.641
35.156,28.32,-9.766,-7.812,41.992
20.996,34.18,-58.105,-10.254,106.445
22.949,34.18,-51.27,-10.254,114.258
37.598,30.273,30.762,-10.254,45.898
46.875,32.227,108.398,-10.254,36.133
34.18,30.273,8.789,-9.277,57.129
12.207,31.738,-84.473,-11.23,59.082
6.348,32.715,-66.895,-12.207,50.293
24.414,32.715,-16.602,-11.23,31.25
45.898,33.691,78.125,-5.859,0
41.992,33.691,97.656,-3.418,-6.836
25.879,35.645,-47.852,-4.395,11.719
22.949,36.621,-56.152,-3.418,27.344
35.645,37.598,51.27,-4.883,50.781
42.48,31.25,111.328,-10.254,69.824
35.156,32.715,34.18,-10.254,76.172
22.461,34.18,-55.176,-7.812,85.938
36.621,33.691,-51.758,-11.23,92.285
46.387,35.156,11.23,-14.16,40.527
47.852,31.738,76.172,-11.23,-0.977
44.922,31.738,64.941,-10.254,27.832
23.438,39.551,-36.133,-7.812,-18.555
11.719,41.016,-45.41,-4.883,-40.039
18.066,36.621,6.836,-7.812,13.672
35.156,35.645,89.355,-4.395,-30.762
40.527,36.133,76.66,3.906,-46.387
23.438,37.109,-40.527,-1.953,34.668
1.465,35.156,-41.992,-9.766,67.871
4.395,29.785,-50.781,-10.254,48.34
28.32,32.227,22.461,-3.418,60.547
41.016,37.598,33.203,1.953,94.238
20.02,35.645,-119.629,-5.371,48.828
-4.883,29.785,-100.586,-12.207,29.785
5.371,31.25,-64.453,-14.648,61.523
31.25,38.574,21.484,-19.043,53.711
57.129,49.316,71.777,-1.465,-2.93
35.156,39.551,-62.5,3.418,0.488
-9.766,24.902,-133.789,-26.367,10.742
-7.812,22.461,-78.125,-28.32,39.062
12.695,22.949,-32.715,-22.949,65.43
23.438,20.996,57.129,-20.508,28.809
7.812,17.09,31.738,-16.113,32.715
-16.602,18.555,-118.652,-21.484,-23.438
-11.719,16.113,-100.098,-19.043,-34.668
8.301,16.602,-13.184,-13.672,-31.25
16.602,17.578,98.633,-5.859,-15.137
13.184,18.555,19.043,1.465,30.273
5.371,20.02,-105.957,-0.488,-30.273
9.277,19.043,-67.871,0.488,-15.625
21.973,19.043,31.738,-0.488,7.812
30.273,20.02,95.215,-1.953,7.324
24.902,22.461,-0.977,6.348,36.133
7.324,24.414,-92.773,5.859,20.996
-0.977,22.461,-51.27,1.953,14.648
16.602,23.926,37.598,5.859,52.246
31.25,22.461,63.477,6.348,70.312
23.438,22.461,17.09,5.859,25.391
7.812,21.973,-57.129,5.859,-32.715
-2.93,19.043,-46.875,0.488,-56.152
8.301,20.996,-22.461,-1.953,-17.09
32.227,24.902,61.523,5.371,44.434
34.668,26.367,87.891,4.395,70.312
13.672,26.367,-53.711,-2.441,78.125
8.301,29.297,-52.246,0,63.965
22.461,25.879,66.895,-3.418,33.691
37.598,27.832,176.27,-4.395,11.23
45.41,33.203,111.328,1.465,-2.93
28.809,31.738,20.02,0.977,53.711
11.719,32.227,33.691,-4.395,75.195
22.949,34.668,49.805,-9.277,67.871
38.086,35.156,144.043,-7.812,109.375
41.016,32.227,198.73,-3.906,72.266
27.832,30.762,50.781,-3.906,62.988
12.207,32.227,-1.953,-6.348,69.336
15.625,31.738,35.156,-5.859,72.754
29.785,33.691,107.422,0.977,30.762
33.691,34.18,123.535,0.488,-41.504
23.438,31.738,44.922,-3.906,-14.16
14.16,32.227,-16.602,0,11.719
18.555,37.598,0.488,1.465,-28.32
29.785,37.598,120.117,0,87.891
28.809,31.738,171.875,4.883,92.773
22.461,34.18,66.406,8.789,-29.297
20.996,39.551,6.836,12.207,34.18
23.438,35.156,5.859,10.742,76.172
35.645,31.738,72.754,6.348,32.715
47.852,32.227,137.207,10.742,37.109
46.875,32.227,24.414,12.695,9.766
29.297,33.691,-43.945,4.883,-30.273
26.855,34.18,1.953,0,29.297
47.363,33.203,54.199,7.324,62.012
52.734,33.691,96.68,11.23,36.133
39.062,34.18,51.27,8.789,55.664
20.996,35.645,-16.113,7.812,58.105
9.277,37.109,1.953,3.906,47.852
20.996,33.691,-3.418,4.395,2.93
37.109,33.691,100.586,1.953,22.949
35.645,39.551,97.168,1.465,60.059
18.555,41.016,-36.133,-1.465,28.809
7.812,37.598,-32.227,-11.23,41.992
21.973,37.109,41.504,-4.395,41.992
42.48,33.691,118.164,2.93,21.973
35.156,33.691,54.199,0,37.598
12.695,38.086,-60.547,1.953,20.508
12.695,38.574,-6.836,1.953,15.137
28.32,36.133,21.484,1.953,58.105
43.457,36.133,84.473,5.371,48.34
49.316,41.504,135.254,10.254,11.719
37.109,41.504,-7.812,9.766,6.836
27.832,42.969,-50.781,8.301,-21.484
37.598,42.48,32.227,11.23,-19.531
56.152,44.434,124.023,9.277,-4.883
63.965,51.758,83.008,15.137,14.648
43.945,50.293,-26.855,14.16,40.527
22.461,47.363,-59.57,4.883,29.297
23.438,43.945,-22.949,0.977,65.918
42.969,44.922,84.473,3.418,65.918
55.664,47.852,110.84,6.348,29.297
52.734,48.828,-11.23,7.324,94.727
41.992,50.781,-69.824,13.672,87.891
19.531,44.434,-48.828,7.812,23.438
18.066,40.527,50.293,-8.789,40.527
32.715,41.504,97.168,-0.488,-9.277
30.273,43.945,-16.113,12.695,-38.086
28.32,48.34,-67.871,7.812,-17.09
39.062,46.875,-38.574,2.93,-23.438
55.176,43.945,43.945,1.465,-53.711
68.848,55.664,101.562,8.301,1.465
59.57,58.105,25.879,10.742,41.504
38.086,54.688,-18.555,4.395,56.641
44.922,59.57,-12.207,3.418,72.266
59.57,61.523,-18.066,5.859,4.395
61.035,55.176,115.234,8.301,11.23
51.758,53.223,88.867,7.812,37.598
32.715,47.363,-59.082,0,0
32.715,41.016,-22.461,-4.883,-2.441
50.293,40.527,46.875,-5.371,-12.695
61.035,44.434,121.094,2.441,1.465
59.082,48.34,41.992,9.277,48.34
33.691,46.387,-66.406,1.953,25.879
14.648,43.457,-36.621,-1.465,62.5
23.438,45.41,57.129,0,48.34
29.785,42.48,141.602,3.906,6.348
26.367,44.434,62.988,12.695,44.922
10.742,47.363,-40.039,9.766,44.434
4.395,41.016,-39.551,2.441,74.707
16.113,38.574,4.883,3.906,46.875
29.785,39.062,109.375,1.953,43.457
28.32,41.504,75.684,4.883,66.895
12.695,38.086,-37.598,2.93,31.25
15.137,42.48,-41.016,1.953,25.879
35.156,51.27,-34.18,10.254,13.184
48.34,47.363,28.32,7.812,32.715
48.34,42.969,84.473,6.348,55.664
28.32,38.574,-9.766,4.883,19.531
22.461,42.969,-41.504,1.953,-2.441
33.203,45.898,-7.812,-1.953,-1.953
42.48,40.527,71.777,-4.883,-33.203
49.316,41.504,87.402,-3.906,-1.465
41.504,46.387,-25.391,-8.301,31.738
20.508,41.504,-54.688,-13.184,44.922
14.648,36.621,-41.992,-13.184,77.148
35.645,38.574,27.344,-11.719,-2.93
24.902,34.668,64.453,-9.766,-27.832
12.207,34.18,-11.719,-9.277,18.555
10.254,35.645,-33.691,-13.184,29.785
8.789,35.645,-47.852,-17.578,41.016
27.344,35.645,-5.859,-17.09,18.066
41.016,34.18,99.609,-5.859,-39.551
30.762,39.062,41.016,-2.441,-44.434
3.906,42.48,-40.527,-16.602,46.875
8.789,39.551,-48.828,-22.461,92.285
35.645,42.969,16.602,-18.066,13.672
49.805,45.41,104.98,-13.184,-12.695
38.574,43.457,-5.859,-14.16,41.016
17.578,41.504,-102.539,-16.602,23.926
27.344,36.621,-43.457,-16.113,42.48
42.48,38.574,56.152,-15.625,53.711
47.363,45.41,112.305,-14.16,0.977
41.016,43.945,14.648,-14.16,-30.273
25.391,41.504,-61.523,-15.137,15.625
30.273,39.551,-58.105,-15.137,12.695
40.039,42.969,-29.297,-14.648,-4.395
49.316,44.434,87.891,-14.648,83.496
43.457,42.969,50.781,-11.719,29.297
21.484,40.527,-64.941,-15.625,-4.883
